,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
10,608.7700021453202,530.9510015649721,439.4690040498972,466.52700984850526,494.1549996146932,442.0970071805641,455.76400589197874,504.88999113440514,414.8379957769066,445.5599992070347,497.82299902290106,485.84000614937395,453.3949977485463,527.4479917716235,465.4160002246499,433.8240105425939,478.3120093634352,493.14201169181615,457.9459928208962,482.3740018764511,459.6369981300086,443.5739974724129,476.56300012022257,490.35200208891183,465.76900058425963,474.45100790355355,521.9669983489439,444.19300684239715,521.4549892116338,442.050994024612,490.7039983663708,455.83500468637794,484.2229973291978,516.5809998288751,516.0979926586151,464.3540014512837,468.7340115197003,575.6780010415241,497.48600577004254,501.2410110794008,428.76800580415875,445.30900777317584,464.89600208587945,517.3419922357425,525.3120034467429,443.2179994182661,447.3260050872341,444.36399184633046,443.2419955264777,536.9770078686997,429.03400026261806,448.5020035644993,443.7000025063753,471.29699669312686,515.5260005267337,437.60999687947333,437.05900316126645
11,495.2189920004457,473.28400250989944,445.4760055523366,455.68100176751614,436.36400368995965,498.11400822363794,469.31499673519284,479.4850101461634,447.6550093386322,491.375001729466,484.479998704046,464.490003651008,464.2269923351705,517.0100048417225,465.9879923565313,445.88699529413134,473.59000018332154,491.02300545200706,456.22199831996113,454.6109994407743,448.4649980440736,449.7039917623624,487.44100786279887,482.7429947908968,495.67500536795706,449.91300092078745,559.8210118478164,444.3789948709309,542.2120011644438,441.25199201516807,465.2210045605898,452.71500130183995,480.0200113095343,534.2009972082451,503.84299538563937,502.25200538989156,466.06700925622135,557.5659888563678,492.60699597653,481.4060084754601,434.3670007074252,445.0760025065392,459.28200415801257,483.67799900006503,452.7949931798503,502.80100549571216,442.707008915022,483.81200758740306,482.65099758282304,543.8460066216066,427.9429995222017,447.09700159728527,494.2480009049177,447.30700028594583,510.5159943923354,433.3929973654449,483.4360006498173
12,464.00299470406026,458.7459989124909,445.0289998203516,454.3599934550002,473.71799882967025,456.31399552803487,446.8650004127994,428.6309995222837,416.4019919699058,475.866996566765,471.7450065072626,459.62199510540813,472.8929925477132,532.5700039975345,446.97300472762436,541.4309998741373,505.4850043961778,502.4259880883619,467.1689966926351,451.46899356041104,442.93899554759264,476.67200851719826,483.4990104427561,480.2979965461418,579.7930061817169,445.6290043890476,523.6239958321676,446.06700248550624,532.3820078046992,469.9990095105022,440.28500269632787,456.2279937090352,502.04100261908025,511.382007971406,500.2639954909682,464.805998490192,495.6620105076581,498.3240069122985,503.71300312690437,480.40400724858046,431.9180006859824,475.401000585407,458.6830036714673,455.14600060414523,447.77301081921905,440.8859967952594,458.72099872212857,451.5610053204,469.03199108783156,533.480997546576,425.21499563008547,469.7010008385405,454.5330011751503,451.05199387762696,514.6070034243166,431.30500125698745,514.28000733722
13,503.8169911131263,475.2059903694317,490.2700020466,504.74199815653265,463.82698928937316,447.73900299333036,440.2960039442405,435.22300256881863,414.46799878031015,521.4650009293109,518.146000104025,460.04400064703077,449.05199320055544,538.1239898269996,449.5290049817413,429.03400026261806,475.6840062327683,497.5379997631535,499.29399392567575,479.1859973920509,464.376003947109,446.5380043257028,459.5760110532865,516.9520009076223,495.9530051564798,444.04900108929724,529.191005625762,468.54300308041275,525.4979914752766,441.88900210428983,470.01799975987524,476.80101124569774,482.9310055356473,511.33699889760464,585.4959890712053,482.122995890677,467.1159986173734,475.8770082844421,570.1339978259057,529.3519934639335,465.67199751734734,472.18400868587196,457.22900540567935,451.78900472819805,472.0690048998222,452.99700286705047,440.9789980854839,447.87600927520543,441.7340096551925,562.8070066450164,424.91201020311564,480.42600974440575,449.3989981710911,449.8509952099994,518.8539944356307,430.8729985496029,455.79699508380145
14,480.16299842856824,505.7119997218251,442.24600424058735,451.82100438978523,493.2220035698265,455.8420041576028,526.6149964882061,434.5780034782365,414.0469973208383,459.15298687759787,510.79200056847185,455.5690102279186,452.6919947238639,568.0650065187365,486.38299631420523,432.632994488813,482.9479876207188,530.723002157174,471.99599794112146,454.3750110315159,448.0359930312261,451.8979985732585,457.5000057229772,472.4610043922439,490.9160052193329,452.24798668641597,525.5520081846043,448.23699863627553,526.6149964882061,486.2789937760681,445.52699546329677,456.4039991237223,470.5689934780821,516.5150068933144,539.6139895310625,458.41699466109276,497.00000090524554,511.41400763299316,513.7120024301112,566.3339979946613,427.84099059645087,448.64499068353325,483.1690021092072,463.2240015780553,445.90100878849626,450.0680079218,438.8329980429262,446.07599556911737,445.9440096979961,525.7379962131381,424.7619945090264,459.5439968397841,446.6769896680489,446.14200305659324,543.27399993781,429.19199040625244,430.51698594354093
15,506.5329896751791,459.29600310046226,486.89301183912903,449.7719928622246,495.1760056428611,483.0459947697818,477.584995678626,468.1089922087267,484.6880037803203,454.32000479195267,486.82099441066384,471.2310037575662,490.15000695362687,527.0310066407546,440.5630024848506,436.6249922895804,516.3839960005134,524.1059989202768,536.9249993236735,450.9510035859421,471.35300701484084,450.7370031205937,517.8549909032881,458.3749978337437,510.6659955345094,468.4080049628392,522.8820082265884,452.0600050454959,523.4339914750308,438.0890022730455,462.61100214906037,459.84900498297065,477.1509993588552,507.9989932710305,536.8749989429489,469.67399248387665,484.22999680042267,473.4879912575707,559.9989963229746,546.2709959829226,428.1110013835132,487.5980084761977,455.0320009002462,471.04900295380503,436.6590001154691,523.8939920673147,441.9790056999773,445.8690091269091,448.14799912273884,463.8579994207248,467.54399954807013,453.4799954853952,446.72600051853806,474.3030003737658,537.913991138339,427.9569984646514,467.99400297459215
16,1072.468003258109,452.7280107140541,468.451005872339,451.41000009607524,490.9579874947667,441.50299800094217,478.0099989147857,513.833001605235,534.096994670108,627.4340121308342,483.6289881495759,466.8249894166365,517.0149961486459,476.8670041812584,437.0090027805418,424.35700015630573,505.0790059613064,581.3860043417662,608.6299981689081,463.32199417520314,441.83099817018956,449.9549977481365,453.68199062068015,464.5440058084205,471.0180073743686,448.0259958654642,519.17000382673,489.58099796436727,517.1820084797218,436.6020002635196,442.09801126271486,506.3199932919815,528.0550103634596,508.35200818255544,514.1419969731942,464.3909924197942,515.6999977771193,492.8400012431666,590.9939936827868,518.741988344118,423.81699313409626,513.0149947945029,481.96400166489184,453.5059997579083,491.8670019833371,520.4420012887567,446.5409874683246,472.6049955934286,443.9799959072843,452.1109949564561,428.1659930711612,495.9229991072789,475.7589922519401,450.25900180917233,508.6430028313771,428.81700210273266,445.85800787899643
17,964.6690014051273,508.0959963379428,514.8390046088025,462.74400665424764,492.64199333265424,508.75199667643756,467.71600318606943,462.39599760156125,488.5740054305643,1192.1609984710813,475.98598757758737,459.8170053213835,476.7700011143461,507.32700037769973,456.1030073091388,436.1039900686592,487.20999620854855,507.9219990875572,586.2300022272393,453.31299770623446,444.8890103958547,464.9720067391172,452.1060036495328,515.2580124558881,467.4609954236075,444.76099719759077,523.5239950707182,448.21501069236547,485.9420005232096,452.57899910211563,439.4959978526458,501.2070032535121,480.6549986824393,513.7559928698465,636.8670001393184,456.26099745277315,591.3469940423965,503.6550137447193,546.133000170812,472.64000750146806,428.8509953767061,512.8469929331914,528.8649990689009,450.95800305716693,443.15400009509176,519.6550046093762,548.0109975906089,445.57500223163515,470.2099977293983,446.3059885893017,424.27299194969237,452.1200025919825,444.9010011740029,447.6220055948943,509.5249944133684,451.4379979809746,451.1330043897033
18,1034.444008837454,524.5369975455105,522.8780064499006,483.28700358979404,521.4580014580861,480.07399891503155,441.5059956954792,463.1769988918677,484.87000458408147,503.9179959567264,488.4409863734618,462.38600043579936,460.7799928635359,479.64800614863634,436.36599730234593,437.67900206148624,482.647999888286,466.3860017899424,606.8309885449708,495.60800835024565,488.4069930994883,450.1850053202361,470.39499622769654,510.1839924464002,456.1300011118874,442.1290068421513,521.8929873080924,452.7269920799881,458.2419933285564,450.4850076045841,437.88200127892196,455.51299990620464,470.1690049842,503.1909968238324,531.12801106181,454.3550021480769,544.3340050987899,482.25799400825053,507.39898870233446,494.6770059177652,448.72600119560957,517.9430008865893,540.8069991972297,515.0990036781877,475.2729873871431,519.734006957151,455.0589947029948,441.00399827584624,442.5770021043718,454.1480011539534,461.8539969669655,447.6819885894656,444.63100493885577,444.311008322984,513.103004777804,429.00700645986944,427.9709974071011
19,910.8009980991483,521.3900003582239,508.04499187506735,477.8760048793629,505.75500063132495,452.01800821814686,488.3049987256527,480.95700913108885,510.8070035930723,478.30499534029514,456.513007520698,487.14700096752495,453.5470070550218,481.6739965463057,441.64400605950505,419.93099148385227,475.9540024679154,461.72100701369345,635.620002867654,457.4310005409643,443.4750007931143,460.1199907483533,501.63200648967177,466.4349980885163,457.32200669590384,475.9350122185424,547.0369942486286,447.1130087040365,460.20800073165447,511.7619875818491,458.6709983414039,455.58999408967793,467.5800009863451,518.2860040804371,576.3200024375692,486.11599777359515,569.6209991583601,505.12098823674023,496.4950057910755,467.96399692539126,428.37299406528473,517.664011567831,544.4109992822632,503.3369961893186,443.13100806903094,546.7970040626824,447.20599544234574,442.69200589042157,442.461998318322,474.7400089399889,425.7120017427951,445.94999053515494,482.6259973924607,440.63701352570206,509.24799870699644,426.878992584534,493.02900151815265
20,930.2590042352676,521.338006365113,510.37699449807405,463.87700422201306,494.98199950903654,446.34100049734116,443.7400057213381,467.1219940064475,496.1340018780902,471.3020025519654,457.8190128086135,458.9790041791275,472.5250037154183,470.36600881256163,442.56800902076066,419.3239874439314,510.8159966766834,468.83299364708364,585.0830057170242,463.0610055755824,441.29999878350645,501.4889902668074,484.4830109504983,482.57800517603755,522.2579929977655,448.0079951463267,519.8910075705498,444.3889920366928,469.9099954450503,529.3980066198856,438.1670005386695,453.60899821389467,467.7539982367307,516.9249925529584,534.3989905668423,455.79699508380145,675.827992381528,477.06499753985554,510.37900266237557,463.3089993149042,427.0729987183586,536.321007530205,533.7180045899004,489.45700109470636,442.4539947649464,507.0939951110631,444.24999214243144,482.91499842889607,475.4389956360683,450.6499972194433,430.38099829573184,444.3439975148067,520.1429885346442,447.6119938772172,506.9299950264394,429.3020028853789,506.3620046712458
21,880.0290088402107,523.7350123934448,559.0869986917824,505.09801076259464,478.48199028521776,442.6539962878451,441.6229930939153,463.6819940060377,483.8680033572018,463.8480022549629,471.2959926109761,455.71599912364036,454.8619908746332,464.59199802484363,469.5249954238534,420.27699237223715,472.63399756047875,493.1580042466521,539.3820028984919,550.3380089066923,443.2099958648905,506.2359996372834,458.53000483475626,511.2990038469434,460.92299453448504,449.207000201568,507.66799540724605,464.31699593085796,592.1370029682294,449.69000737182796,471.3550006272271,472.57299593184143,498.0500089004636,510.8699988340959,488.5250091319904,484.20100938528776,488.4669906459749,504.01099724695086,479.7930014319718,500.4580016247928,424.8779878253117,493.67500469088554,524.5560023467988,465.5780066968873,466.1010025301948,500.7389991078526,441.0399997141212,451.540996436961,453.16900650504977,449.6490000747144,430.4629983380437,492.87699221167713,497.49099707696587,442.1680059749633,511.6880056448281,428.2159934518859,506.26300799194723
22,861.0120130470023,557.193998247385,448.13400018028915,456.1440000543371,423.02899237256497,444.7839892236516,440.1420010253787,437.0719980215654,485.4279977735132,483.4120045416057,475.4309920826927,457.556001492776,454.3089889921248,533.2060100045055,478.7500074598938,420.38000538013875,475.4630062961951,466.5690066758543,492.97400983050466,481.50899237953126,439.2380069475621,491.1599971819669,490.8420087303966,478.32500422373414,455.931993201375,445.1320128282532,528.492993908003,448.80899076815695,462.62300747912377,438.3400082588196,440.75300684198737,450.5379911279306,469.3590017268434,511.28800259903073,558.1330042332411,463.0110051948577,473.00699225161225,532.5370002537966,476.2419994222,477.6400019181892,482.8990058740601,500.26000826619565,457.0890014292672,463.9200051315129,441.0819965414703,510.5019954498857,439.8970049805939,447.5449968595058,441.8640019139275,446.1030039237812,427.50200373120606,444.70600550994277,451.5229957178235,441.4040013216436,524.2399929556996,434.6750065451488,501.86699081677943
23,778.8359944242984,555.788996280171,475.96299555152655,456.3890106510371,424.5819873176515,480.23799899965525,440.46500988770276,434.11100341472775,479.61200471036136,548.9670002134517,462.3499989975244,456.60900650545955,486.9030090048909,462.7070011338219,451.354993856512,420.84600136149675,521.3330005062744,474.860004032962,581.9759971927851,466.8019973905757,457.11999700870365,488.31201274879277,552.2660067072138,518.5149930184707,494.6389963151887,443.8620089786127,518.3729954296723,442.6780069479719,450.0979994190857,437.03900882974267,445.20800292957574,448.7360129132867,465.77799366787076,511.31298823747784,682.8580080764368,454.56700900103897,494.924999657087,572.7879906771705,499.46799117606133,447.1239954000339,499.6940115233883,522.3439948167652,452.0130023593083,479.51099986676127,446.3170043891296,544.787006219849,440.6889929668978,447.1760039450601,439.5569994812831,471.23199328780174,425.74500548653305,444.4000078365207,448.17400339525193,446.8560073291883,505.87499572429806,434.92100667208433,502.0620010327548
24,859.2929953010753,526.2899940134957,508.6820019641891,456.2390095088631,428.10800368897617,450.3050004132092,455.6799976853654,430.95200089737773,493.91000356990844,459.75999091751873,483.9089961024001,478.2489995704964,502.4510028306395,558.8689964497462,438.27699846588075,425.83800677675754,493.3010059176013,482.5770010938868,487.6020102528855,478.93100418150425,438.014991232194,484.74800132680684,499.5170020265505,454.6659911284223,454.37499647960067,464.44499457720667,512.5430034240708,462.4599969247356,447.90300307795405,435.56600576266646,462.31299347709864,480.88899347931147,515.4150130692869,506.3480057287961,659.2619902221486,476.4559998875484,507.72201211657375,524.6079963399097,456.8940057652071,444.2009958438575,497.34099593479186,518.5949994483963,602.1549925208092,453.6769993137568,434.65199996717274,543.1250028777868,436.8009977042675,445.8899929886684,438.58899152837694,456.1079986160621,464.2569983843714,482.4739880859852,473.4719987027347,477.62000758666545,518.9260118640959,438.6469954624772,536.5539982449263
25,824.1230098064989,523.827999131754,486.8200048804283,453.14899762161076,418.4580029686913,438.05399036500603,443.24899499770254,428.18099609576166,489.7110047750175,516.2880115676671,459.8579980665818,469.69599497970194,468.9989873440936,485.4990111198276,487.57699551060796,423.5239903209731,482.3100025532767,510.47399756498635,514.9169883225113,477.74199629202485,441.1289992276579,508.61999625340104,474.632004625164,524.1320031927899,455.3559992928058,445.01799857243896,513.5229876032099,718.8399904407561,459.1499891830608,435.98700722213835,433.5609992267564,462.02501107472926,474.6839986182749,507.90299428626895,539.1120066633448,461.77800686564296,475.2040113089606,483.9489993173629,452.7709970716387,442.45900062378496,497.88599426392466,500.4519916838035,466.5549931814894,458.21200183127075,466.70599840581417,449.45499394088984,438.52999806404114,468.23101001791656,447.8000046219677,451.76700223237276,425.4509985912591,444.4719961611554,447.26500345859677,457.1859899442643,517.6720005692914,438.2350016385317,537.4610045691952
26,762.7909944858402,530.3960060700774,448.86900286655873,487.20199265517294,418.3489945717156,451.6160115599632,437.4229902168736,445.38499787449837,482.4679926969111,481.020993902348,485.3430000366643,478.9789963979274,462.2429987648502,503.25300253462046,513.0220088176429,421.5820081299171,481.81400052271783,463.1079937098548,504.9350002082065,519.863999215886,435.01099571585655,481.4650019397959,463.7910024030134,461.7180093191564,451.8819914665073,441.5940056787804,529.2319983709604,455.2989994408563,458.12300231773406,455.9430090012029,429.8590065445751,472.79799764510244,470.2769947471097,541.9329972937703,479.75599591154605,469.32700206525624,457.9699889291078,532.0409982232377,452.1289956755936,493.03300329484046,511.0589991090819,445.9269985090941,455.07700997404754,455.61099250335246,435.39800390135497,447.0900021260604,461.9959945557639,445.5559974303469,468.8140033977106,455.4350016405806,419.4310022285208,450.68300096318126,448.9419952733442,454.10099846776575,512.7809999976307,458.16499914508313,500.5450075259432
27,677.0359905203804,530.4770020302385,443.0229892022908,449.87400178797543,449.0449937293306,475.23100511170924,449.1780127864331,436.9259986560792,526.1269980110228,459.2159966705367,464.58799624815583,483.17399341613054,463.6369994841516,464.992001070641,519.1609961912036,446.4739904506132,483.9799948967993,457.34900049865246,463.4079959942028,472.9810025310144,444.21799248084426,497.44399439077824,458.1629909807816,457.6339997584,453.5670013865456,475.51300667691976,513.2520018378273,448.23299685958773,474.08400860149413,437.04498966690153,534.6670077415183,453.3929895842448,466.5549931814894,511.18100236635655,507.09200149867684,507.5249937362969,604.2070017429069,499.44799684453756,460.2330009220168,455.29600174631923,501.5079950680956,460.81100299488753,453.23399535845965,515.7569976290688,438.17900586873293,472.5299950223416,441.46600703243166,441.8450116645545,436.77398934960365,449.9790084082633,445.3150031622499,444.834993686527,507.6119996374473,452.3210081970319,511.88400539103895,435.83399383351207,501.32999604102224
28,662.7490074606612,524.6509972494096,439.88198740407825,450.14999341219664,453.0950100161135,438.80200246348977,497.7549979230389,425.3810038790107,500.18299953080714,454.5520059764385,454.9489967757836,458.73899944126606,457.6899955281988,461.14799624774605,590.4930003453046,421.68499203398824,501.3269983464852,478.73299627099186,481.7610024474561,463.2560012396425,441.53300405014306,532.0009950082749,507.3320062365383,454.8459983197972,485.71899242233485,443.47399671096355,509.45299153681844,446.5830133995041,452.4100077105686,434.31199446786195,437.95899546239525,468.26500329189,466.86199493706226,504.8379971412942,466.7769972002134,458.98799726273865,508.8450125185773,478.4699995070696,483.91599557362497,452.90199341252446,500.66999392583966,548.6240115715191,453.4020117716864,534.7970000002533,442.57999979890883,455.60699072666466,439.152994658798,481.00999265443534,431.7109996918589,467.76900126133114,416.55500535853207,453.1419981503859,489.28000614978373,451.77699939813465,529.1529960231856,492.5440007355064,502.7860024711117
29,16754.14999772329,534.1680080164224,463.8760001398623,465.16500879079103,443.80199688021094,445.4489971976727,448.29999387729913,425.1750069670379,488.69900638237596,461.2349875969812,455.58200508821756,457.94899051543325,476.31500638090074,458.7639996316284,548.0709951370955,421.9840047881007,481.1269900528714,473.84599747601897,461.91600267775357,537.4789907364175,439.67099918518215,494.67200005892664,463.4159995475784,458.8940064422786,456.4669943647459,439.5369905978441,508.9490005047992,456.327004940249,448.1260111788288,468.10798812657595,432.4409965192899,514.7869960637763,492.8900016238913,506.6500016255304,460.94300341792405,457.1879981085658,907.5409907381982,523.1510003795847,447.60499440599233,472.1239965874702,495.02000911161304,439.56100125797093,471.21399256866425,527.6310112094507,439.7770098876208,450.6659897742793,438.9590030768886,524.7170047368854,430.8640054659918,450.4000098677352,415.7450021011755,494.0000071655959,456.67801168747246,448.777005658485,518.9499934203923,574.2509965784848,498.19999549072236
