,Median0,Median1,Median2,Median3,Median4,Median5,Median6,Median7,Median8,Median9,Median10,Median11,Median12,Median13,Median14,Median15,Median16,Median17,Median18,Median19,Median20,Median21,Median22,Median23,Median24,Median25,Median26,Median27,Median28,Median29,Median30,Median31,Median32,Median33,Median34,Median35,Median36,Median37,Median38,Median39,Median40,Median41,Median42,Median43,Median44,Median45,Median46,Median47,Median48,Median49,Median50,Median51,Median52,Median53,Median54,Median55,Median56,Median57,Median58,Median59,Median60,Median61,Median62,Median63,Median64,Median65,Median66,Median67,Median68,Median69,Median70,Median71,Median72,Median73,Median74,Median75,Median76,Median77,Median78,Median79,Median80,Median81,Median82,Median83,Median84,Median85,Median86,Median87,Median88,Median89,Median90,Median91,Median92,Median93,Median94,Median95,Median96,Median97,Median98,Median99,Class
176,668.699038214982,679.008546285331,679.438118822873,675.520393997431,658.418866805732,655.899872072041,664.87945150584,674.316543154419,662.705977447331,666.211592033505,654.29147798568,663.422862999141,671.977992169559,656.216987408698,668.874010443687,665.220548398793,662.876525893807,664.196559228003,662.07954660058,680.1140261814,673.715374432504,666.11310467124,677.475472912192,668.199500069022,682.451529428363,668.802997097373,655.405805446208,673.146569170058,666.29087086767,659.854616969824,673.501519486308,666.816486045718,671.160058118403,663.691083900631,662.979553453624,662.470934912562,669.102068059146,653.920928016305,671.450980007649,665.56700039655,671.5600611642,670.738401822746,671.230489388108,656.979973427951,670.199980959296,688.42654582113,669.09845918417,660.642981529236,663.514016196132,663.56104798615,679.549411870539,661.896541714668,681.22404627502,651.82289108634,669.43047568202,667.213113047183,674.722017720342,651.223585009575,657.699536532164,674.420036375523,685.128965415061,678.690033964813,664.119143038988,672.216061502695,672.727474011481,663.527520373464,668.979017063975,677.085481584072,671.396497637033,669.650617055595,667.444546706975,668.4644613415,670.826993882656,663.015060126781,654.033501632512,655.316980555654,667.53348801285,653.103925287724,670.287408865988,681.141507811844,686.25237327069,658.74436404556,675.938441418111,676.656141877174,663.745333440602,664.816470816731,670.520006678999,669.064000248909,667.215907014906,673.186616040766,672.349473461509,665.748491883278,667.43150819093,661.899568513036,667.601590976119,664.114370010793,663.688639178872,678.271404467523,655.855517834425,690.222484990954,2
177,672.618858516216,683.302991092205,684.757018461823,678.685959428549,662.993523292244,659.756478853524,669.412431307137,678.508542478085,666.417530737817,669.514061883092,656.932475976646,666.784937493503,674.98697899282,660.320511087775,673.996517434716,668.234541080892,667.907064780593,668.138032779098,666.729989461601,683.093094266951,678.51145286113,671.080080792308,681.162928231061,670.903013087809,685.703009366989,673.739472404122,659.993500448763,676.193507388234,669.987057335675,663.644983433187,677.332398481667,671.033980324864,675.640068948269,668.677501380444,667.382497340441,666.90647508949,673.095462843776,658.178934827447,675.625982694328,669.504050165415,676.000956445932,674.241106025875,674.790469929576,662.028440274298,674.031558446586,692.703062668443,673.304544761777,665.57212267071,668.895430862904,667.397980578244,682.991929352284,666.07806365937,685.50743162632,656.372518278658,674.248905852437,671.670422889292,678.899115882814,655.182986520231,662.286998704076,678.547541610897,688.955537043512,683.297519572079,667.95910242945,676.595023833215,676.620402373374,667.627551592886,673.92154596746,681.368517689407,676.971510984004,673.886970616877,672.875554300845,673.807342536747,676.454976201057,668.181455694139,659.306533634663,660.702004097402,673.340517096221,659.276614896953,675.066490657628,686.535029672086,691.793509759009,663.290964439511,681.173522025347,681.904377415776,668.226042762399,670.349108986557,675.230985507369,674.664042890072,672.066584229469,678.241485729814,677.010044455528,671.09742667526,673.22060931474,667.414045892656,673.171482048929,669.939443469048,668.918481096625,683.123478665948,661.325990222394,695.941038429737,2
178,665.895524434745,676.088151521981,676.393159665167,672.407448291779,656.19102679193,653.66446506232,663.332990370691,673.36147185415,660.978956148028,665.033585391939,652.15805079788,662.217848002911,670.384615659714,655.124895274639,668.145017698407,663.743470795453,662.818551063538,662.061851471663,661.893398500979,679.992488585413,673.180446028709,665.216939523816,676.011550240219,667.241052724421,681.038945913315,667.890883050859,655.075535178185,671.268557198346,663.583632558584,657.918979413807,671.201036311686,664.597493596375,669.086817651987,662.575475871563,660.760444588959,660.9580013901,667.425571009517,651.889480650425,670.102541334927,663.843471556902,670.247594825923,669.15643401444,668.64094696939,655.523501336575,668.509514071047,686.445506289601,668.120454065502,659.00303889066,662.719132378697,660.750083625317,677.552074193955,660.132034681737,679.229502566159,650.76956525445,667.484011501074,665.031024254859,672.983005642891,649.280962534249,655.820476822555,673.010596074164,682.265963405371,676.378374919295,661.33844666183,669.786939397454,668.824533931911,661.192112602294,667.730113491416,674.77161064744,668.870052322745,666.858861222863,666.009029373527,666.912063024938,670.023960992694,661.137513816357,651.90892200917,654.061906971037,666.280975565314,651.648966595531,668.206484988332,679.553020745516,684.900907799602,657.109543681145,674.793496727943,675.702001899481,662.598991766572,663.550454191864,668.620923534036,668.428605422378,664.905528537929,670.654932036996,670.318491756916,663.267448544502,665.78749101609,660.381629131734,665.803556330502,663.151498883963,661.813537590206,675.995019264519,654.008123092353,688.348081894219,2
179,677.383504807949,689.040636643767,689.210020937026,684.26807411015,666.749547235668,664.775958284736,673.695933073759,682.27993324399,670.601613819599,674.673938192427,662.114005535841,671.299058012664,679.23660390079,663.515063934028,676.75590980798,672.034570015967,672.018504701555,672.389403916895,671.483110636473,689.135515131056,682.05245770514,674.357055686414,684.737926349044,675.032963044941,690.351473167539,677.129020914435,663.442653603852,680.477125570178,674.212584272027,667.095999233425,681.986450217664,672.933994792402,679.134042002261,671.203946694732,668.638967908919,669.4725016132,676.423078402877,661.436468362808,679.2499916628,673.233065754175,679.860939271748,678.030541166663,678.648939356208,663.736485876143,678.412616252899,696.512055583298,677.412026561797,669.274944812059,671.596033498645,670.961453579366,686.460989527404,669.825472868979,688.96496668458,659.09163095057,677.920994348824,675.167539156973,682.484940625727,658.450997434557,665.006111375988,681.547564454377,692.953006364405,687.047373503447,671.765999868512,679.919845424593,679.241493344307,670.794514007866,677.986419759691,685.497419908643,679.415534250438,677.972449921072,675.601419061422,676.295487210155,679.253484122455,670.648529194295,662.033911794424,663.674552924931,675.998511724174,660.647521726787,678.496435284615,688.862055540085,694.989459589124,665.70658236742,684.4139425084,685.726990923286,671.667046844959,672.26798273623,678.812037222087,677.744508720934,675.462419167161,681.617995724082,679.808552376926,674.774521030486,676.469062454999,670.417910441756,676.120980642736,673.437491059303,672.870432026684,687.628518790007,664.485385641456,698.775053024292,2
180,669.761444441974,679.511460475624,679.921940900385,675.581861287355,659.026904031634,657.450989820063,665.521947667003,676.088617183268,662.798061966896,667.704385705292,655.019888654351,665.129511617124,673.231552354991,656.413496471942,670.330016873777,666.834996081889,664.495397359133,666.02393053472,663.6279867962,680.860015563667,675.510964356363,668.429071083665,678.456504829228,670.004403218627,683.450605720282,671.268906444311,657.475902698934,673.893839120865,668.103457428515,660.503515973687,675.812014378607,668.938388116658,672.501977533102,664.877123199403,663.546496070921,663.936953060329,669.841538183391,655.595562420785,672.825961373746,666.748965159059,672.244583256543,671.918503940105,671.885907649994,658.704084344208,672.782538458705,689.627486281097,670.443056151271,662.096543237567,664.457445964217,664.544524624944,680.1140261814,662.766513414681,682.268408127129,653.085415251553,670.793582685292,667.996471747756,675.074523314834,652.462593279779,659.212120808661,675.01945886761,685.262377373874,679.881544783711,664.15558103472,673.061120323837,672.472175210714,664.546503685415,670.681474730372,678.266515024006,672.655995003879,670.525012537837,668.948516249657,670.259003527463,672.756694257259,663.986545987427,654.858537018299,657.215947285295,669.923960231245,655.261450447142,672.239344567061,683.074002154171,689.229462295771,660.513993352652,678.277923725545,679.056043736637,665.812403894961,667.330576106906,672.197085805237,671.504065394402,668.621622025967,674.899900332093,673.917471431196,667.477608658373,669.640023261309,663.020531646907,669.762026518583,666.522537358105,666.163046844304,680.190976709127,657.493947073817,692.312489263713,2
181,667.7316268906,678.812968544662,679.227989166975,674.662995152175,657.767988741398,655.492534860969,663.527520373464,674.117472954094,661.889440380037,666.514388285577,651.878886856139,663.055456243455,670.720008201897,655.403011478484,669.437577016652,665.15349317342,662.688980810344,663.917511701584,661.197467707098,679.834396578372,673.976028338075,667.244079522789,677.23891697824,668.138498440385,682.130921632052,669.942004606128,654.715462587774,672.661466524005,665.736384689808,658.45949575305,674.142036587,666.026491671801,671.777524985373,664.690975099802,662.698410451412,663.034967146814,669.128494337201,654.184957966208,671.538873575628,664.940918795764,670.325942337513,670.353532768786,669.259345158935,656.905001960695,669.27308216691,688.740983605385,668.43000240624,660.292105749249,662.459991872311,662.32995595783,679.160002619028,661.994912661612,680.168974213302,651.543028652668,668.927561491728,666.431500576437,673.706526868045,650.110421702266,656.355987302959,674.191978760064,684.30881947279,678.75545937568,662.477454170585,671.577989123762,670.257955789566,662.166508845985,667.874002829194,676.031340844929,669.96505483985,668.311025947332,666.236504912376,667.71951969713,669.993460178375,660.726451314986,652.26259175688,654.397998005152,666.419044137001,652.044545859098,669.071450829506,679.638469591737,685.776467435062,657.811993733048,675.628543831408,676.483847200871,662.706908769906,664.647901430726,669.616041705012,668.572960421443,666.282372549176,671.781599521637,670.720939524472,664.731953293085,666.828360408545,661.048456095159,667.123007588089,664.137070998549,662.966980598867,676.882918924093,655.173440463841,690.023531205952,2
182,670.36843392998,680.77864125371,681.041041389108,677.17197816819,661.777914501727,658.373930491507,667.077605612576,676.623429171741,665.001454763114,669.004977680743,656.428630463779,666.39855504036,674.117123708129,659.925979562104,672.349473461509,667.42452327162,666.618929244578,666.828593239188,665.807980112731,683.723483234644,678.130076266825,670.073903165758,680.59447221458,671.962508931756,685.482053086162,673.030503094196,659.282086417079,675.896531902254,669.555040076375,662.565580569208,676.854513585568,669.755041599274,674.423645250499,667.002983391285,665.507046505809,665.821949951351,672.060414217413,656.739342957735,675.092451274395,668.554101139307,673.809554427862,673.318514600396,673.217931762338,659.719109535217,672.240974381566,690.491986460984,671.140500344336,663.107959553599,666.779465973377,665.195402689278,681.178993545473,663.952552713454,682.208919897676,654.492527246475,672.032008878887,669.358531013131,676.263472996652,653.70905213058,660.421443171799,676.801544614136,687.411520630121,681.595993228257,666.028470732272,674.23889413476,674.167415127158,665.060477331281,671.635498292744,678.854528814554,673.43539558351,671.53898999095,669.246073812246,670.925946906209,673.808506689966,665.398081764579,656.659016385675,658.192904666066,670.13141233474,655.882991850376,672.227470204234,683.573656715453,688.606523908675,660.373363643885,678.21191623807,679.611461237073,665.682950057089,667.132902890444,672.571477480233,671.847024932504,669.160974211991,674.36695098877,674.446113407612,668.06108225137,669.762492179871,664.088409394026,670.194043777883,667.25944634527,665.874104015529,680.573517456651,658.518052659929,693.54847073555,2
183,673.549016937614,683.557940647006,684.099504724145,679.503427818418,663.27303647995,661.913538351655,670.601497404277,680.149649269879,667.47609525919,671.631074510515,658.809556625783,668.897642754018,676.283030770719,661.026919260621,674.994545988739,669.990433380008,668.791588395834,669.028959237039,668.187043629587,685.723032802343,680.142431519926,672.351568937302,683.201011270285,673.4449416399,687.98556458205,675.093033351004,661.320402286947,677.51097958535,671.527115628123,664.750928990543,679.466873407364,671.684043481946,677.07896232605,669.503933750093,667.923945002258,668.62057428807,674.654962494969,659.539480693638,677.051953971386,671.122572384775,676.696421578527,676.034018397331,675.939954817295,662.608537822962,675.260554999113,694.401562213898,674.252049066126,665.873056277633,669.575063511729,668.583437800407,684.424070641398,666.885520331562,685.515929944813,656.327465549111,673.683476634324,671.768444590271,678.583979606628,654.99497577548,661.790021695197,677.917036227882,688.510946929455,683.013582602143,667.394488118589,675.710034556687,674.700946547091,667.483895085752,673.539820127189,680.417520925403,675.442512147129,673.460075631738,671.045971103013,673.127942718565,675.337156280875,667.616026476026,658.200006000698,659.859622828662,672.662979923189,657.6330633834,674.482667818666,684.905564412475,690.929009579122,662.366044707596,679.858378134668,681.338598951697,668.045482598245,669.063651002944,674.258102662861,673.862989060581,671.299872919917,677.479547448456,676.341936923564,670.423498377204,672.256574034691,666.14244133234,672.403140924871,670.002540573478,668.594031594694,682.5290620327,660.705612972379,695.059541612864,2
184,668.446999043226,679.205521009862,679.613091051579,675.590476021171,658.439472317696,655.096955597401,665.024970658124,673.524453304708,661.798985674977,667.645479552448,652.972958050668,661.526923067868,671.040033921599,655.152136459947,668.121385388076,662.978971377015,663.014478050172,662.219477817416,660.696532577276,678.734970279038,673.090107738972,665.941624902189,675.969989970326,666.996580548584,680.051976814866,667.801941744983,653.487979434431,670.578912831843,664.655468426645,657.114549539983,672.194408252835,666.395062580705,669.419998303056,663.610408082604,661.809113807976,661.808997392654,668.718945235014,653.682625852525,670.285895466805,664.97246734798,671.036075800657,670.053530484438,670.475536026061,655.620940960944,668.55107434094,688.394065946341,669.066910631955,660.030520521104,663.008540868759,663.068029098213,678.357086144388,661.458005197346,679.1289197281,650.528003461659,670.102541334927,666.620442643762,674.191047437489,650.444068014622,656.983465887606,674.316426739097,684.857019223273,679.529504850507,663.608079776168,672.567519359291,671.94749135524,663.513550534844,669.876928441227,677.302596159279,671.686488203704,669.835018925369,667.280983179808,669.477391056716,672.057620249689,664.012040942907,654.964940622449,655.676471069455,668.435473926365,654.05061468482,670.391949824989,702.965538948774,687.133404426277,660.151592455804,677.054049447179,678.292009979486,664.387131109834,665.851519443095,670.970533974469,670.059002004564,688.443426042795,672.882073558867,674.254028126597,667.060492560267,668.363063596189,663.551036268473,690.013985149562,672.026071697474,682.139419950545,678.140087984502,656.875548884273,691.810040734708,2
185,673.072412610054,682.947458699346,683.79903677851,678.138923831284,662.317499518395,659.834011457861,668.030581437051,677.686533890665,666.331499814987,670.308945700526,657.351920381188,667.561893351376,675.578135997057,660.099904052913,674.303504638374,669.304048642516,667.377025820315,667.673069983721,667.222542688251,684.366445057094,678.569544106722,670.589972287416,681.520090438426,671.933055855334,685.565057210624,673.12503233552,660.630990751088,675.90142134577,670.232577249408,663.975486531854,677.93601192534,670.802546665072,675.447518005967,668.361433781683,667.136977426708,666.671548970044,673.054601065815,657.53108356148,676.212599501014,669.82745192945,675.941584631801,675.062416121364,674.612121656537,660.922494716942,674.087088555098,692.325527779758,673.144939355552,664.99796230346,668.749446049333,668.489490635693,683.355028741062,666.070380248129,685.21243520081,656.786025501788,673.567526973784,671.457848511636,678.653945215046,655.044103041291,662.259990349412,678.980490192771,688.784057274461,683.5728418082,668.414053507149,676.323543302715,675.171380862594,668.441993184388,673.267059028149,681.294011883438,676.230411045253,674.908980727196,671.872985549271,672.738999128342,675.313523970544,667.921034619212,659.951474517584,660.979538224638,673.076021485031,658.590462990105,675.163464620709,686.109066009522,691.817491315305,663.995975628495,681.161531247199,682.454905472696,669.798930175602,670.443987473846,675.666960887611,674.761016853154,672.067399136722,679.039862006903,677.108415402472,670.893583446741,673.310598358512,666.871434077621,673.233415000141,669.470056891441,668.756430968642,683.074933476746,660.471036098897,694.81588434428,2
186,672.46041726321,682.564452290535,682.918471284211,678.026000969112,661.8284387514,658.439006656408,667.776097543538,677.818083204329,666.162115521729,670.041423290968,657.047028653324,667.090062052012,674.184528179467,659.245532006025,673.961010761559,669.826404191554,666.841981001198,668.40834915638,667.001586407423,684.072962030768,677.700503729284,670.318608172238,681.522535160184,672.684051096439,685.644103214145,672.655063681304,660.170917399228,675.794552080333,671.145389787853,662.437872961164,677.208532579243,669.275410473347,675.081042572856,667.545013129711,666.345003992319,667.244428768754,673.124915920198,658.035976812243,676.515512168407,669.507426209748,675.585470162332,673.500820994377,674.112467095256,659.939949400723,673.219910822809,692.578498274088,672.774156555533,664.955470710993,668.489141389728,666.873529553413,682.350131683052,664.865481667221,684.119062498212,654.870993457735,672.605470754206,669.608009047806,678.322976455092,653.512077406049,661.606434732676,677.19304934144,688.103027641773,682.127429172397,667.275045998395,675.615505315363,674.917479045689,666.51648376137,673.062517307699,680.140918120742,675.147864967585,672.825030051172,670.452485792339,671.688583679497,675.07044877857,666.317995637655,657.400581985712,659.698038361967,672.138528898358,657.179043628275,673.0001186952,684.596481733024,690.88046438992,662.605511024594,680.319964885712,681.099947541952,667.643500491977,668.866443447769,675.227027386427,673.610949888825,671.881949529052,677.39887163043,677.20259539783,669.421977363527,671.98951728642,666.311127133668,672.440393827856,668.63838583231,667.446525767446,681.225559674203,659.921555779874,693.888985551894,2
187,668.056542053819,679.11040969193,678.020995110273,674.678478389978,658.117583952844,655.159470625222,664.061051793397,673.062982968986,661.152414977551,664.70552701503,651.852576993406,662.224483676255,670.030014589429,655.133160762489,667.76352468878,663.49608823657,663.092941977084,663.142185658217,662.118080072105,679.677585139871,674.213515594602,666.672131046653,676.12889688462,668.117427267134,681.272358633578,668.835011310875,655.033509247005,670.066452585161,664.46652635932,658.080447465181,672.702444717288,665.700994431973,670.104054734111,662.676524370909,662.049045786262,662.555103190243,668.672029860318,653.289956972003,670.906039886177,664.455932565033,670.88904324919,670.118606649339,671.130954287946,655.949930660427,669.536530040205,688.257510773838,667.852465994656,659.145414829254,662.990612909198,662.652077153325,677.048927173018,661.986530758441,681.226490996778,652.18994859606,668.011023662984,666.11950751394,673.212576657534,649.639987386763,657.207565382123,674.516893923283,683.887978084385,678.592477925122,663.686427287757,671.849469654262,671.308021992445,662.624486722052,668.221502564848,676.068477332592,671.062967739999,668.331515043974,666.671548970044,667.321030050516,670.867040753365,661.547877825797,652.682036161423,654.731993563473,666.665495373309,652.862014248967,668.959110043943,680.185039527714,686.008366756141,657.694996334612,675.591407343745,675.927964039147,663.015991449356,664.040097035468,669.985893182457,668.974476866424,666.051986627281,671.40394821763,671.243062242866,664.931023493409,667.669461108744,662.292004562914,666.813924908638,665.015541017056,662.40958403796,675.846938975155,654.100091196597,688.713975250721,2
188,667.870976030827,678.032054565847,677.525065839291,673.654489219189,657.522585242987,654.920120723546,662.136473692954,672.735972329974,660.318997688592,665.466533973813,652.83349249512,661.834492348135,669.4559706375,655.155978165567,669.34700589627,664.326478727162,661.570462398231,661.943922750652,662.008882500231,678.328447975218,672.598485834897,665.765488520265,676.02947819978,666.868058033288,680.249999277294,667.011016048491,654.10346724093,670.624547637999,664.131599478424,658.231438137591,672.173919156194,665.312050841749,669.692526571453,662.52495162189,660.552992485464,661.320984363556,667.374930344522,653.001596219838,670.047011226416,664.7864356637,669.351080432534,668.037915602326,669.292057864368,656.107091344893,668.758875690401,687.394058331847,667.373416945338,659.65298563242,662.438455037773,661.603990010917,677.86849103868,660.746125504375,679.049990139902,650.657573714852,668.018823489547,666.174571961165,673.567410558462,649.771420285106,656.338990665972,673.165894113481,683.509046211839,677.909003570676,663.005514070392,671.780435368419,670.776586048305,662.766513414681,668.366439640522,676.102936267853,670.855864882469,668.747001327574,666.686450131238,667.851883918047,670.942477881908,661.020632833242,652.65700686723,654.16400320828,666.44640173763,651.944428682327,668.673892505467,679.501914419234,685.407547280192,657.469965517521,675.073475576937,676.597934216261,662.753591313958,664.255465380847,669.67005841434,669.140485115349,666.591571643949,672.531663440168,670.939451083541,664.470018818975,667.606946080923,660.995487123728,666.27049818635,664.030085317791,662.755919620395,677.265343256295,655.447598546743,689.30140696466,2
189,666.595529764891,677.415984682739,677.561620250344,672.184047289193,656.473450362682,654.03850749135,663.350569084287,673.184986226261,661.074416711926,665.146508254111,652.622547931969,662.05149050802,670.074485242367,654.14747223258,668.367487378418,663.518905639648,661.442056298256,662.797596305609,660.544959828258,677.862553857267,671.787420287728,664.655584841967,675.476039759815,666.879466734827,680.878525599837,667.520449496806,653.089373372495,670.376000925899,664.841383695602,657.83504396677,672.361580654979,664.509483613074,668.318127281964,662.582577206194,660.651014186442,660.937512293458,667.83104557544,651.484471745789,670.557841658592,662.270351313055,670.085893943906,668.932567350566,668.407534249127,655.786483548582,668.304041028023,686.574028804898,667.542451992631,659.045064821839,661.149504594505,660.990946926177,676.910509355366,660.053570754826,679.109012708068,649.903900921345,667.31043625623,664.634513668716,672.78160713613,649.081077426672,656.30697645247,672.984402626753,683.509511873126,677.639502100647,662.344042211771,671.28345835954,669.699511490762,662.311562336981,668.399967253208,676.528550684452,670.107430778444,668.806489557028,666.294479742646,668.153516016901,670.478562824428,661.926460452378,653.292983770371,655.33141605556,667.819986119866,653.535011224449,669.493922032416,680.651981383562,687.573454342783,658.157514408231,675.898510962725,675.807124935091,663.065584376454,663.643586449325,669.233850203455,668.635009787977,666.270963847637,671.013025566936,670.934445224702,664.555933326483,667.441985569894,660.879071801901,667.066546157002,663.933577015996,662.636011838913,676.752999424934,654.715579003096,690.197106450796,2
190,668.089953251183,680.884928442538,680.284458212554,677.744043059647,660.78850068152,658.640055917203,666.617532260716,678.17943636328,665.296451188624,670.138048008084,656.445976346731,666.076550260186,674.205482937396,659.396639093757,672.901049256325,668.226974084973,666.743493638933,666.839419864118,664.892490021884,683.095888234675,677.314470522106,668.738386593759,679.401447996497,670.342007651925,684.562604874373,671.356450766325,658.948090858758,674.667069688439,669.216038659215,661.414000205696,675.609451718628,668.036984279752,672.915019094944,665.063038468361,665.93661904335,664.097489789128,671.411515213549,655.960058793426,673.331902362406,668.35549660027,674.237497150898,672.777066938579,672.908034175634,660.057063214481,672.136549837887,690.852059051394,670.197419822216,662.289094179869,665.081082843244,665.638013742864,681.42800591886,663.872575387359,682.48005118221,654.392992146313,672.432477585971,669.393106363714,675.869989208877,652.547576464713,658.964971080422,676.542404107749,687.189516611397,681.578530929983,666.208565235138,674.523995257914,674.082548357546,665.782950818539,672.295107506216,678.685028105974,674.305483698845,671.712565235794,669.599394313991,670.439912937582,672.903493978083,664.090970531106,655.604992061853,657.507916912437,670.006964355707,655.557960271835,672.055524773896,683.158054016531,688.903615809977,660.315039567649,677.93345078826,679.067568853498,665.997504256666,667.860032990575,672.6139690727,672.446098178625,669.710570946336,674.854032695293,674.217473715544,667.985063046217,670.366105623543,664.460007101297,670.558656565845,667.57551394403,666.67958162725,680.184573866427,658.763921819627,693.363603204489,2
191,676.734955050051,687.437015585601,687.476946040988,683.364924043417,666.473526507616,663.999933749437,673.281494528055,683.487509377301,669.678905978799,675.269984640181,662.305974401534,672.006979584694,680.337543599308,664.4754903391,678.285025060177,673.907459713519,672.043533995748,672.199414111674,671.592657454312,689.0376098454,683.161895722151,675.547635182738,685.800099745393,677.546951919794,690.991058945656,678.714015521109,664.576422423124,680.724042467773,675.50502717495,668.812426738441,682.068523019552,675.422954373062,680.119963362813,673.329108394682,671.187997795641,671.810936182737,677.867559716105,662.216451019049,680.776429362595,674.498500302434,679.878517985344,679.277465678752,679.380376823247,665.842555463314,678.822631016374,697.54698779434,677.750096656382,669.731991365552,672.588939778507,673.087895847857,688.719446770847,670.993118546903,689.61305078119,661.077909171581,678.469194099307,676.720985211432,684.215920045972,660.564634017646,666.608568280935,683.546531945467,694.219605065882,687.927007675171,673.571485094726,681.790988892317,680.311117321253,672.920956276357,678.631477057934,685.970531776547,681.073404848576,678.850570693612,676.295952871442,677.438918501139,680.535100400448,671.674497425556,662.442529574037,664.753024466336,677.225878462195,661.548459902406,677.915522828698,690.246582962573,696.017523296177,667.84443333745,685.355509631336,686.039100401104,673.061003908515,674.577546305954,680.638011544943,679.265009239316,676.880474202335,682.042445987463,681.175966747105,675.242976285517,676.269526593387,671.631540171802,677.047530189157,673.966947942972,672.95297048986,687.067513354123,665.593077428639,700.142933055759,2
192,669.935951009393,680.377939715982,680.314493365586,676.60806234926,660.217483527958,657.25005697459,666.037085466087,677.032396197319,664.561055600643,668.909517116845,656.600925140083,665.142433717847,673.761940561235,658.057979308069,672.661000862718,667.620450258255,666.279462166131,665.573519654572,664.124498143792,682.450016029179,676.456023938954,668.281456455588,678.545446135104,670.711509883404,684.174476191402,670.897425152361,658.29511731863,673.601985909045,667.903572320938,661.120982840657,675.409915857017,667.855958454311,673.115602694452,666.593434289098,665.683532133698,666.297972202301,671.857036650181,656.67787566781,675.134477205575,667.766085825861,674.1649704054,673.529575578868,672.900467179716,660.020974464715,672.439928166568,691.975932568312,672.703376039863,664.981547743082,667.336164042354,665.889005176723,682.043959386647,665.043946355581,683.472026139498,654.420466162264,672.445516102016,670.008361339569,676.885480061173,653.497991152108,660.705612972379,677.186995744705,687.927007675171,682.151992805302,666.327076032758,675.896531902254,674.675917252898,667.023472487927,673.23911935091,679.335556924343,673.434464260936,671.979505568743,670.306151732802,672.231079079211,674.124457873404,665.749539621174,657.157506793737,658.697448670864,671.7040669173,656.812568195164,673.653557896614,684.136990457773,690.458575263619,661.481986753643,679.813092574477,680.653494782746,666.926032863557,668.944092467427,672.910478897393,672.918511554599,670.608598738909,676.243449561298,674.81491714716,668.27901173383,671.019894070923,665.600062347949,670.126522891223,668.335589580238,667.257932946086,681.199599057436,658.533535897732,693.959998898208,2
193,671.797548420727,681.239063851535,683.182035572827,678.103999234736,662.385020405054,658.921548165381,668.740016408265,678.548472933471,665.8926140517,670.809531584382,657.573575153947,666.993437334895,675.227027386427,660.563469864428,674.744602292776,669.4954354316,668.700085952878,668.794033117592,666.399602778256,684.118596836925,678.860582411289,670.835492201149,681.522535160184,673.273927532136,685.712439008057,673.518516123295,659.161130897701,676.762545481324,669.81150303036,663.28002139926,677.735428325832,670.54748069495,675.496994517744,668.345484882593,667.016953229904,667.016603983939,672.705005854368,658.542499877512,675.9874522686,669.742003083229,676.627387292683,675.720046274364,675.829011015594,661.965925246477,674.050417728722,692.475819960237,673.095462843776,665.012048557401,668.208464048803,666.473526507616,683.585531078279,666.56805574894,684.609520249069,656.563090160489,673.814560286701,671.933521516621,677.468022331595,655.526528134942,661.581521853805,678.79946436733,689.748558215797,683.211488649249,668.295077048242,677.05346737057,675.782444886863,668.073422275484,674.048438668251,680.872006341815,675.48209335655,673.258095048368,671.603484079242,672.450521960855,675.940536893904,666.68854560703,658.536097034812,659.590936265886,672.289519570768,657.196040265262,675.091985613108,686.118495650589,691.597582772374,662.29747608304,680.365483276546,681.70647136867,668.665510602295,670.123961754143,675.193034112453,674.530630931258,672.287889756262,678.227632306516,676.969531923533,670.486013405025,672.128866426647,666.52859095484,671.999994665384,668.734428472817,667.87947434932,682.235462591052,660.140533000231,694.579561240971,2
194,672.179972752929,683.224061504006,682.87446629256,678.490032441914,662.977574393153,659.797573462129,669.296481646597,677.664880640805,665.28155002743,670.204521156848,656.292890198529,666.080042719841,674.400944262743,657.776487059891,672.834576107562,667.661079205573,666.516018100083,666.515436023474,665.086670778692,683.163176290691,677.091651596129,669.779488816857,680.607045069337,670.580542646349,684.710452333093,672.128633596003,657.910015434027,673.609552904964,667.799031361938,661.834026686847,675.802119076252,668.688560836017,673.815957270563,667.025451548398,665.438477881253,665.092607960105,671.870075166225,656.977645121515,674.721435643733,668.953522108495,675.208983011544,673.584523610771,674.050883390009,660.179415717721,672.401976771653,691.763591021299,672.644004225731,664.031016640365,666.958512738347,666.701118461788,681.958044879139,665.667001157999,683.484366163611,654.730945825577,672.654481604695,670.352135784924,676.753581501544,653.850380331278,660.253572277725,676.383380778134,687.293009832501,681.243021972477,666.066422127187,674.725626595318,674.106064252555,666.080508381128,672.188005410135,679.874909110367,674.786977469921,672.136433422565,670.675071887672,671.904417686164,674.591516144574,666.404492221773,657.420489005744,659.206067211926,671.560526825488,656.816060654819,673.267175443471,684.55096334219,690.721091814339,661.782454699278,679.326476529241,679.722055792809,666.117528453469,666.661537252367,673.382077366114,672.109890729189,669.752596877515,675.522955134511,674.224924296141,669.125118292868,671.625486575067,664.859893731773,670.510577037931,667.500076815486,666.563981212676,680.501572787762,658.983597531915,692.723318934441,2
