,Time
0,15978.288982296363
1,14720.570994541049
2,12124.84500138089
3,11837.090976769105
4,11764.965980546549
5,12257.102993316948
6,14410.111005418003
7,12240.987009136006
8,11919.782002223656
9,11964.798002736643
10,11837.952013593167
11,11694.455984979868
12,13420.561997918412
13,12111.259013181552
14,11792.039993451908
15,12353.047000942752
16,11869.983020005748
17,12421.644991263747
18,12219.947995617986
19,11867.135006468743
20,11695.867986418307
21,11798.0650102254
22,11884.432984516025
23,11719.992995494977
24,11725.246004061773
25,13566.423993324861
26,12669.749004999176
27,11962.222983129323
28,12087.105977116153
29,12308.99099027738
30,12028.280994854867
31,11834.951001219451
32,11675.529996864498
33,11828.420014353469
34,12213.025998789817
35,11784.444999648258
36,11897.938995389268
37,11719.331989297643
38,11769.406002713367
39,11899.578996235505
40,11679.293005727232
41,11753.847997169942
42,12042.201997246593
43,12054.45799860172
44,11807.184986537322
45,11740.025016479194
46,11798.210005508736
47,11725.549004040658
48,11932.84400505945
49,11764.701979700476
50,11712.016013916582
51,11804.51997788623
52,11775.149003369734
53,11856.403987621889
54,11875.714000780135
55,11792.486999183893
56,11836.162011604756
57,11736.17600579746
58,11844.271008158103
59,11715.281987562776
60,11680.303025059402
61,11611.694004386663
62,11902.358994120732
63,11888.510984135792
64,11972.046981099993
65,11728.76701457426
66,11624.923994531855
67,11991.014005616307
68,11918.365984456614
69,11670.922016492113
70,11712.705017998815
71,11928.794003324583
72,11853.147996589541
73,11633.176007308066
74,11794.380989158526
75,12171.823997050524
76,11957.037000684068
77,11770.367011195049
78,11788.6170046404
79,11958.869989030063
80,11834.343982627615
81,11717.019020579755
82,12854.782020440325
83,13661.729026352987
84,13197.723019402474
85,12756.5790025983
86,18340.34497733228
87,13227.949006250128
88,11964.589997660369
89,12666.790978983045
90,13229.434000095353
91,11808.398994617164
92,12037.348002195358
93,12018.112989608198
94,21483.988006366417
95,13137.14700518176
96,12243.723991559818
97,11866.727989399806
98,11714.936001226306
99,12159.631005488336
100,12029.104982502759
101,11892.320995684713
102,11729.402001947165
103,11646.662023849785
104,11950.473010074347
105,11654.749978333712
106,11631.64500030689
107,12153.577001299709
108,13976.454007206485
109,11901.168996701017
110,11866.027023643255
111,12252.041982719675
112,12072.736979462206
113,12118.432990973815
114,11875.853000674397
115,11744.250019546598
116,12321.690010139719
117,11995.31799647957
118,11764.486989704892
119,11690.198007272556
120,12104.96699786745
121,11847.514979308471
122,11872.686998685822
123,11700.272996677086
124,11770.0650007464
125,11869.728012243286
126,11861.942010000348
127,11720.682989107445
128,11684.18099405244
129,12220.262986375019
130,13915.771996835247
131,11984.292999841273
132,12153.608986409381
133,11911.029985640198
134,11743.732000468299
135,11762.109003029764
136,13158.349000150338
137,13834.609999321401
138,13575.057993875816
139,12849.462014855817
140,19841.72299853526
141,13006.413006223738
142,12172.31500777416
143,12352.26498101838
144,12037.059990689158
145,11871.269001858309
146,12646.346993278712
147,12793.089001206681
148,12009.346013655886
149,11753.091006539762
150,11708.888981956989
151,12166.781001724303
152,11873.768002260476
153,11811.261007096618
154,12006.213975837454
155,11757.263011531904
156,11864.73001143895
157,11637.8839884419
158,11784.206988522783
159,11637.190997134894
160,11721.999006113037
161,11734.085011994466
162,11663.812008919194
163,11762.927984818816
164,11749.458994017914
165,11691.438994603232
166,11707.500991178676
167,11595.159012358636
168,11869.274021591991
169,11746.6619994957
