,Time
0,33848.355000372976
1,16037.727997172624
2,13617.90401278995
3,12640.700006159022
4,12834.201013902202
5,12747.414002660662
6,12564.754986669868
7,12075.123988324776
8,12810.57801679708
9,12833.08697747998
10,11921.662982786074
11,11887.608998222277
12,11909.329012269154
13,11813.710996648297
14,11684.269993565977
15,11762.009002268314
16,11780.187982367352
17,12549.629987915978
18,13361.94499162957
19,12417.341000400484
20,13177.934975828975
21,13352.109002880752
22,19846.45999618806
23,13125.931000104174
24,12638.555985176936
25,12811.782013159245
26,12122.204003389925
27,83942.01399642043
28,12058.522988809273
29,11943.571997107938
30,11777.54599484615
31,11816.023994470015
32,11828.107992187142
33,13214.958016760647
34,13270.461990032345
35,13351.544010220096
36,13136.963010765612
37,13005.307991988957
38,12536.780996015295
39,13322.253013029695
40,12687.351991189644
41,13391.331012826413
42,13476.335996529087
43,12773.321010172367
44,14147.801004583016
45,13133.02299240604
46,13240.467989817262
47,13420.781004242599
48,13004.54800366424
49,13398.274983046576
50,12788.813997758552
51,13323.152990778908
52,13012.789015192538
53,17028.483998728916
54,13013.88000138104
55,12829.373008571565
56,12900.639994768426
57,12878.651003120467
58,12493.26701508835
59,14216.673007467762
60,27311.09701562673
61,31165.843014605343
62,25830.46699874103
63,28017.189993988723
64,23905.32600111328
65,246237.09099250846
66,20946.77501008846
67,30686.885002069175
68,33356.88298102468
69,26617.861993145198
70,23564.55198605545
71,22283.266996964812
72,38439.0440012794
73,276811.5329963621
74,14743.570995051414
75,22525.037988089025
76,38889.46300139651
77,27802.777010947466
78,28947.704005986452
79,28043.389989761636
80,15934.366005240008
81,15138.159011257812
82,15214.473998639733
83,14653.04900193587
84,15352.263988461345
85,15584.831009618938
86,14755.156997125596
87,15582.332998747006
88,14927.396987332031
89,15598.989994032308
90,13358.187978155911
91,13030.456990236416
92,12271.474988665432
93,12436.866003554314
94,11895.489995367825
95,11824.11698391661
96,11728.910001693293
97,11893.52897927165
98,11960.778996581212
99,11885.606014402583
100,11802.888009697199
101,11772.564001148567
102,11701.3749841135
103,11672.559980070218
104,11896.396987140179
105,12048.62497979775
106,12421.688996255398
107,11766.104988055304
108,19769.970007473603
109,12682.791013503447
110,12217.61800115928
111,12759.119999827817
112,12984.637985937297
113,12776.841991581023
114,12521.419004769996
115,11995.909997494891
116,11932.267982047051
117,12048.647011397406
118,11905.821011168882
119,11809.774005087093
120,11918.467003852129
121,11705.426994012669
122,11696.353991283104
123,11629.975982941687
124,11769.77198338136
125,11869.196023326367
126,11729.880992788821
127,11760.825000237674
128,12405.127024976537
129,23252.21899081953
130,12699.546001385897
131,11770.696990424767
132,11878.724006237462
133,12298.034998821095
134,11677.598988171667
135,11746.365984436125
136,11678.926995955408
137,11690.001003444195
138,11859.59400027059
139,11882.780003361404
140,12065.151007845998
141,11754.794017178938
142,11645.410995697603
143,11809.006013209
144,11869.201000081375
145,11794.702004408464
146,11735.962994862348
147,11643.404985079542
148,11843.88599358499
149,13570.568000432104
150,13219.510001363233
151,12060.275999829173
152,11856.39901086688
153,11931.67598103173
154,11878.205026732758
155,11722.329974872991
156,11931.948974961415
157,12957.147002452984
158,11805.577989434823
159,11932.052992051467
160,25125.114974798635
161,15052.331989863887
162,12742.386985337362
163,12307.708006119356
164,12885.734991868958
165,12278.521026019007
166,11868.611996760592
167,11974.816006841138
168,12537.373986560851
169,12065.29198680073
170,22359.007998602465
171,22780.908999266103
172,13341.361016500741
173,12890.457990579307
174,12290.587997995317
175,12120.943982154131
176,12298.863002797589
177,11859.827995067462
178,14006.37099868618
179,12352.931982604787
180,11923.646001378074
181,11910.703993635252
182,11733.638995792717
183,11693.14602157101
184,11714.699998265132
185,11578.042001929134
186,11639.411008218303
187,13211.512006819248
188,12041.528010740876
189,11735.95298314467
190,12091.946002328768
191,12043.936003465205
192,11820.854007964954
193,11746.858013793826
194,11860.23699119687
195,11770.415992941707
196,11761.414993088692
197,12030.468002194539
198,12012.874009087682
199,14117.423997959122
200,13160.697009880096
201,12849.981983890757
202,13114.019995555282
203,15232.026984449476
204,16776.43699804321
205,18041.749019175768
206,13146.482000593096
207,12507.445993833244
208,12318.663008045405
209,14170.125999953598
210,12655.384984100237
211,12061.851011822
212,11859.293008456007
213,11888.367007486522
214,11968.931998126209
215,11793.4420122765
216,11729.320016456768
217,12499.286996899173
218,12203.546008095145
219,11799.180996604264
220,11783.024005126208
221,11822.759988717735
222,13148.525991709903
223,12698.999023996294
224,12071.144999936223
225,12415.250996127725
226,13795.42300128378
227,12797.568022506312
228,14197.979005984962
229,12978.90898422338
230,12055.837985826656
231,12104.490015190095
232,14514.483977109194
233,26974.550011800602
234,16256.673989119008
235,13477.193017024547
236,12293.784995563328
237,12032.733007799834
238,12595.985986990854
239,14413.37598953396
240,13642.90199126117
241,12902.660004328936
242,13468.502991599962
243,13478.065986419097
244,12941.403983859345
245,24367.33801732771
246,14107.569004409015
247,13139.710994437337
248,12695.231998804957
249,13638.26499436982
250,13238.822983112186
251,12598.260014783591
252,13088.680017972365
253,12778.832984622568
254,14166.09701118432
255,19360.28798809275
256,29040.882014669478
257,17747.272009728476
258,45540.24600656703
259,17394.594004144892
260,13105.732010444626
261,12554.023007396609
262,14064.543007407337
263,13229.432021034881
264,20846.189989242703
265,16905.40899289772
266,13645.460014231503
267,14134.975004708394
268,12653.943995246664
269,12075.218983227387
270,28119.301015976816
271,31845.913996221498
272,19491.968996590003
273,21920.470986515284
274,23887.326009571552
