,Time
0,13092.77000837028
1,45541.01199028082
2,16521.447018021718
3,13511.184981325641
4,18830.114015145227
5,13238.026993349195
6,14958.548999857157
7,15746.163990115747
8,14734.317985130474
9,15939.770004479215
10,13533.410005038604
11,12016.624998068437
12,11939.106014324352
13,11868.47299686633
14,12172.556977020577
15,13137.35099392943
16,13619.771983940154
17,13976.592977996916
18,13744.354015216231
19,19251.418008934706
20,13467.247015796602
21,12694.531003944576
22,12960.11102385819
23,12170.770001830533
24,12174.064991995692
25,12516.100017819554
26,14071.790996240452
27,12411.035015247762
28,12205.751991132274
29,12292.355997487903
30,11836.068995762616
31,11940.421012695879
32,11804.801994003356
33,11881.509009981528
34,11594.070994760841
35,11584.280990064144
36,11569.124006200582
37,11695.461987983435
38,11749.860015697777
39,12438.431003829464
40,12009.657017188147
41,11586.846987484023
42,11719.956994056702
43,11558.661004528403
44,11572.782997973263
45,11572.549992706627
46,11772.935977205634
47,11764.612019760534
48,11572.510993573815
49,11629.735003225505
50,11644.854996120557
51,11643.06199643761
52,11667.176004266366
53,11586.000997340307
54,11836.183984996751
55,11927.062994800508
56,11975.237022852525
57,11811.384989414364
58,11675.451009068638
59,11628.353007836267
60,11640.69800870493
61,11640.494980383664
62,11712.12102053687
63,14091.90901904367
64,12430.46100717038
65,11953.409004490823
66,11903.43897906132
67,25534.051994327456
68,12498.939991928637
69,12554.446991998702
70,11991.590989055112
71,11821.173975476995
72,11744.48398523964
73,11650.65699024126
74,12072.55499321036
75,12889.43801773712
76,11895.500996615738
77,13655.171991558746
78,14213.652000762522
79,13345.660001505166
80,19145.20701393485
81,13116.396003169939
82,11881.398997502401
83,12539.27600919269
84,13415.844005066901
85,11853.7450034637
86,12372.55401792936
87,11812.240001745522
88,12122.077983804047
89,13999.693997902796
90,11866.592016303912
91,12113.100994611159
92,11816.063983133063
93,11742.887989385054
94,11798.306979471818
95,11842.941981740296
96,12010.60798484832
97,11925.948987482116
98,13263.756991364062
99,13192.122016334906
100,11927.551997359842
101,13377.672003116459
102,12233.49099745974
103,12216.083996463567
104,12046.18500196375
105,11969.299986958504
106,11778.515006881207
107,12096.152000594884
108,11792.605015216395
109,12253.121007233858
110,12062.047986546531
111,11971.28399508074
112,12137.355020968243
113,12188.979977509007
114,12606.847012648359
115,11881.15097465925
116,11924.324004212394
117,11721.277987817302
