,Time
0,14036.061998922378
1,12512.985995272174
2,11997.078981949016
3,12003.584997728467
4,11781.917011830956
5,11741.963011445478
6,13696.216978132725
7,14342.444017529488
8,12335.926003288478
9,12010.84500644356
10,11863.449006341398
11,11888.937006006017
12,11826.545000076294
13,13230.258016847074
14,13532.443990698084
15,12164.05798913911
16,12012.177001452073
17,11924.064019694924
18,11727.325996616855
19,11825.800000224262
20,12109.470990253612
21,11923.607991775498
22,12012.856983346865
23,11728.209996363148
24,11673.046014038846
25,11616.681993473321
26,11738.990986486897
27,11641.480989055708
28,14001.000992720947
29,15875.844983384013
30,13765.290001174435
31,13008.850015467033
32,12195.313000120223
33,12902.691989438608
34,12944.298010552302
35,13018.614001339301
36,13216.052990173921
37,12342.06897788681
38,12783.982005203143
39,13233.935023890808
40,14463.453990174457
41,15045.70702672936
42,13397.192989941686
43,14050.286990823224
44,14221.140008885413
45,13345.007988391444
46,12764.254002831876
47,13337.343989405781
48,13168.242992833257
49,13394.498004345223
50,13750.68401102908
51,13987.988990265876
52,13428.823003778234
53,12885.028001619503
54,14081.391011131927
55,13321.860984433442
56,15449.199010618031
57,15370.281995274127
58,16950.46399254352
59,14044.88700791262
60,12722.276005661115
61,13143.361982656643
62,13389.18399414979
63,13011.750997975469
64,12308.74698376283
65,12731.900991639122
66,12887.463002698496
67,13400.711992289871
68,13317.314995219931
69,12954.342004377395
70,13065.856997855008
71,13154.635002138093
72,13068.950996967033
73,71965.35900584422
74,105798.01301355474
75,13289.580994751304
76,12107.182992622256
77,12054.383987560868
78,11890.3849797789
79,12022.36401150003
80,11765.097005991265
81,11761.999980080873
82,11884.83100850135
83,11738.817993318662
84,11823.826003819704
85,11802.295019151643
86,12063.137983204797
87,11875.84301806055
88,11754.801002098247
89,11770.014010835439
90,11873.815004946664
91,11603.576014749706
92,11824.905988760293
93,12853.85200753808
94,12171.116977697238
95,11678.665992803872
96,11888.72498460114
97,18581.0070252046
98,12086.578994058073
99,11733.26198477298
100,11802.383000031114
101,11630.182998487726
102,11698.13799788244
103,11804.02998579666
104,11903.778999112546
105,11823.982000350952
106,11698.54198815301
107,11813.452001661062
108,11787.291005020961
109,12176.713004009798
110,11976.436013355851
111,11739.003006368876
112,11739.44998299703
113,11782.657995354384
114,12838.59898103401
115,13324.23702115193
116,11968.41397904791
117,11834.005999844521
118,11706.578021403402
119,12207.847001263872
120,12118.858023313805
121,12269.608996575698
122,12764.730025082827
123,11735.004984075204
124,11791.755008744076
125,11635.411996394396
126,11732.412007404491
127,11935.678019654006
128,11951.689986744896
129,11852.233001263812
130,11715.3899918776
131,11712.904000887647
132,11682.407988701016
133,11679.60901511833
134,11715.866974554956
135,11673.778004478663
136,11697.244015522301
137,11964.08600662835
138,11975.914996583015
139,11669.861007248983
140,12383.785011479631
141,11773.227015510201
142,11685.31400617212
143,11617.598007433116
144,11991.678999038413
145,11820.236017229035
146,12312.018021475524
147,11922.888981644064
148,11627.403000602499
149,12211.757013574243
150,12808.11699689366
151,12325.168994721025
152,11882.870981935412
153,11706.484976457432
154,13590.190006652847
155,12643.35701125674
156,12376.296013826504
