,Time
0,19323.985994560644
1,16074.911982286721
2,15324.123989557847
3,12283.92799384892
4,11988.509999355301
5,12111.684016417712
6,11886.883992701769
7,12110.803014365956
8,12026.959011564031
9,11892.360023921356
10,22684.04798815027
11,13569.049013312906
12,12052.260979544371
13,12031.277001369745
14,11792.563978815451
15,11787.884985096753
16,11867.247987538576
17,11796.418984886259
18,11993.580992566422
19,13045.675004832447
20,13382.416014792398
21,13757.475011516362
22,13161.36698005721
23,17450.699990149587
24,13471.807993482798
25,11987.79497644864
26,12828.906998038292
27,12292.191997403279
28,12203.354999655858
29,15166.635013883933
30,15218.862012261525
31,12072.905024979264
32,11985.346995061263
33,11691.22799183242
34,12021.394009934738
35,11793.052981374785
36,12021.178990835324
37,14170.689013553783
38,13369.626976782456
39,12060.43001729995
40,12040.096014970914
41,11742.71697527729
42,11944.936006329954
43,11671.197979012504
44,12264.902994502336
45,11950.992979109287
46,11882.346996571869
47,11777.220002841204
48,11787.95300074853
49,11684.875003993511
50,11906.098981853575
51,11708.38699908927
52,12235.104979481548
53,12112.241005524993
54,11870.529997395352
55,11791.793018346652
56,11748.75398282893
57,12084.340996807441
58,11907.013016752899
59,12321.286019869149
60,11781.83002048172
61,11714.391002897173
62,11654.228990664706
63,11808.426992502064
64,11634.540016530082
65,11722.474009729922
66,11717.996007064357
67,11829.663999378681
68,11735.7209965121
69,14143.470005365089
70,12452.652998035774
71,11980.597977526486
72,11853.83799020201
73,11758.181994082406
74,11932.790017453954
75,11691.534018609673
76,11711.51699963957
77,11793.230980401859
78,12264.889985090122
79,12501.970020821318
80,14305.610995506868
81,14717.45502203703
82,20222.24001120776
83,13860.800012480468
84,12041.46901727654
85,11922.842997591943
86,13127.129001077265
87,13694.344001123682
88,12574.873981066048
89,12415.326025802642
90,12142.91900396347
91,11843.146989122033
92,11976.65699874051
93,11955.745023442432
94,11767.197982408106
95,11844.463006127626
96,11673.560016788542
97,11643.064994132146
98,11804.212001152337
99,11819.89599717781
100,11871.474998770282
101,11759.034008719027
102,12802.522018318996
103,11693.231004755944
104,11679.94100251235
105,11639.980977633968
106,11836.851015686989
107,11720.427981344983
108,11946.959013585001
109,14565.890014637262
110,12652.462988626212
111,12243.00600006245
112,11811.361007858068
113,11796.934995800257
114,12183.394021121785
115,12586.92200644873
116,13007.620989810675
117,12538.323004264385
118,13541.213993448764
119,12025.218980852515
120,11801.596003351733
121,11891.324014868587
122,11859.063990414143
123,11799.304018495604
124,11745.241994503886
125,11750.372999813408
126,11970.989988185465
127,11875.900003360584
128,11754.85600833781
129,11883.664003107697
130,11918.953998247162
131,11783.269990701228
132,21476.605004863814
133,14571.047999197617
134,12435.167998773977
135,12389.746989356354
136,11996.364017250016
137,11838.508013170213
138,11889.896995853633
139,11685.614008456469
140,11723.781994078308
141,12345.388997346163
142,11745.520983822644
143,11815.434001618996
144,11766.306008212268
145,11722.769006155431
146,11643.0270136334
147,11650.720000034198
148,12003.901996649802
149,11796.423001214862
150,14539.260999299586
151,12050.603982061148
152,12107.868009479716
153,11831.156007247046
154,13002.31899949722
155,11890.708992723376
156,11667.855986161157
157,11814.708006568253
158,11946.023994823918
159,11761.456989916041
160,14498.606004053727
161,12346.477014943957
162,12510.080996435136
163,12131.110008340329
164,11836.265999590978
165,11939.748976146802
166,11710.77400795184
167,11616.543983109295
168,11693.225998897105
169,12086.586008081213
170,12426.504981704056
