,Time
0,48015.13400161639
1,15322.502993512899
2,14268.88897549361
3,12601.229012943804
4,12544.944998808205
5,12304.906005738303
6,12247.453007148579
7,12208.691012347117
8,12373.698991723359
9,12030.380021315068
10,12118.284008465707
11,11852.074996568263
12,12123.876018449664
13,11901.574995135888
14,11723.003000952303
15,11687.930003972724
16,11657.615017611533
17,11821.474006865174
18,11863.44400048256
19,11728.272977052256
20,12151.23597648926
21,11960.87000425905
22,11789.388983743265
23,11764.87299380824
24,11716.03100374341
25,11683.971009915695
26,11937.599017983302
27,12111.070012906566
28,11881.165992235765
29,12159.229023382068
30,11863.093008287251
31,11924.28101785481
32,11704.623990226537
33,11671.234999084845
34,12125.721987104043
35,13749.535981332883
36,12829.67597944662
37,11999.526002909988
38,11902.541999006644
39,12086.896982509643
40,12042.129994370043
41,11843.446991406381
42,11856.588011141866
43,14828.356012003496
44,12672.776996623725
45,11983.390024397522
46,11814.831988885999
47,11762.338981498033
48,11757.901986129582
49,11739.487003069371
50,11806.24301196076
51,11799.603002145886
52,12612.942984560505
53,11807.738017523661
54,11734.676983905956
55,11887.177010066807
56,11759.317014366388
57,11711.979022948071
58,11750.475008739159
59,11665.735015412793
60,12069.738004356623
61,11998.32500424236
62,12072.20900687389
63,11901.777004823089
64,11752.830992918462
65,11927.657993510365
66,11763.144022552297
67,12048.178003169596
68,12200.004974147305
69,11746.67602754198
70,11612.43999376893
71,12097.717000870034
72,12014.765001367778
73,11776.717990869656
74,11934.520007343963
75,11822.517000837252
76,11692.953994497657
77,13536.921003833413
78,12412.020994815975
79,12680.64501346089
80,13653.256988618523
81,13426.866004010662
82,13558.376987930387
83,11884.507985087112
84,21155.828988412395
85,14554.000983480364
86,12729.806010611355
87,12343.576003331691
88,12369.967997074127
89,12307.016004342586
90,11897.795979166403
91,12256.87301484868
92,12236.164999194443
93,11804.33199624531
94,11804.48298691772
95,12583.256990183145
96,12460.603000363335
97,12123.003019951284
98,11983.895004959777
99,12133.318989071995
100,12025.100993923843
101,12189.433007733896
102,12368.850992061198
103,12021.968985209242
104,12083.071982488036
105,11952.121974900365
106,11977.304005995393
107,12187.606014776975
108,11915.7129956875
109,11862.59399401024
110,12216.295988764614
111,11906.358995474875
112,11926.07800476253
113,11724.898999091238
114,11745.857016649097
115,11703.499010764062
116,23539.350018836558
117,13533.493998693302
118,12115.531979361549
119,11974.694003583863
120,11802.24001291208
121,12239.03798381798
122,11884.28100431338
123,11952.168977586553
124,11855.082993861288
125,12221.976998262107
126,11925.857019377872
127,11852.244002511725
128,11719.324014848098
129,11574.575997656211
130,11724.370997399092
131,11957.773996982723
132,11757.946020225063
133,11893.909017089754
134,11962.585005676374
135,11738.984991097823
136,11585.742991883308
137,11831.965006422251
138,11621.96000223048
139,11773.44299503602
140,11679.647985147312
141,11757.661995943636
142,11852.057999931276
143,11960.572999669239
144,11812.426004325971
145,11707.163997925818
146,11763.818009058014
