,Time
0,17002.30300775729
1,12270.717998035252
2,12113.56499698013
3,11847.160989418626
4,11920.599994482473
5,11759.212997276336
6,12186.14898971282
7,11732.585000572726
8,11636.150011327118
9,11713.50502409041
10,11606.40100715682
11,11698.799004079774
12,11777.093983255327
13,13870.202004909515
14,12004.26698778756
15,11816.083017038181
16,12446.60301017575
17,12091.705983038992
18,21112.23799875006
19,12353.49799389951
20,13336.981006432325
21,11942.586017539725
22,11842.479987535626
23,11684.01600443758
24,11687.835009070113
25,12404.438020894304
26,11958.20901193656
27,11678.139999276027
28,11978.005000855774
29,11743.062001187354
30,12172.84900485538
31,11914.223985513672
32,11713.529995176941
33,12854.414992034435
34,11789.035983383656
35,11701.024981448427
36,11958.310002228245
37,11775.805993238464
38,11653.18299899809
39,11740.875983377919
40,12018.784007523209
41,11899.648990947753
42,11624.877981375903
43,11724.534997483715
44,11881.735001225024
45,11879.361991304904
46,11651.250999420881
47,11654.128989903256
48,11652.547982521355
49,11727.006000000983
50,11734.245985280722
51,11742.404021788388
52,11784.600996179506
53,11769.616015953943
54,14205.601008143276
55,12163.936014985666
56,11936.208989936858
57,12070.656986907125
58,11949.20699344948
59,11663.502984447405
60,11828.928982140496
61,12280.617986107245
62,14623.827999457717
63,12156.992976088077
64,11935.740010812879
65,11781.859007896855
66,11923.2939905487
67,11705.528013408184
68,11721.811024472117
69,11761.428992031142
70,12123.38000186719
71,12135.925993788987
72,11942.542012548074
73,12107.804999686778
74,11745.817988412455
75,11605.114996200427
76,11693.623993778601
77,11773.321020882577
78,11710.321006830782
79,11718.856985680759
80,11824.452987639233
81,12336.473009781912
82,14576.596004189923
83,12720.569997327402
84,13070.162007352337
85,11938.962008571252
86,20026.362006319687
87,13409.742008661851
88,12548.926984891295
89,11966.709018452093
90,12864.643998909742
91,12481.827987357974
92,11833.371012471616
93,11908.112996025011
94,13722.731004236266
95,12631.257006432861
96,12043.554976116866
97,12526.306003564969
98,11994.138010777533
99,12040.974979754537
100,11954.30097868666
101,11990.544007858261
102,12619.006010936573
103,11934.598005609587
104,12036.646978231147
105,11774.570011766627
106,11707.224999554455
107,12030.918995151296
108,11686.391982948408
109,11618.20298875682
110,11886.167019838467
111,11852.82997903414
112,12139.518017647788
113,11818.69299034588
114,11784.875998273492
115,11775.111983297393
116,11710.885999491438
117,11666.09997744672
118,11837.239988381043
119,11855.07100308314
120,11767.379008233547
121,11690.943996654823
122,12845.313991419971
123,11781.92300722003
124,13464.054005453363
125,12774.648988852277
126,12769.692984875292
127,18764.022999675944
128,13355.707982555032
129,12294.690997805446
130,12441.27401150763
131,12057.544983690605
132,12270.994018763304
133,12238.96598094143
134,11952.796980040148
135,11958.885996136814
136,11682.917014695704
137,11661.605996778235
138,12035.836989525706
139,11836.750985821709
140,11572.485003853217
141,11607.931985054165
142,21810.247999383137
143,12274.53799219802
144,12533.100001746789
145,11926.55399790965
146,11900.39500943385
