,Time
0,18329.081998672336
1,15858.406986808404
2,14652.534009655938
3,15023.91800750047
4,16408.24700007215
5,12394.193006912246
6,12128.756003221497
7,11730.847007129341
8,11847.22501784563
9,11834.014992928132
10,11842.264997540042
11,12039.549998007715
12,11783.796013332903
13,11665.69598717615
14,11820.909974630922
15,11779.418011428788
16,11731.414997484535
17,11646.45398966968
18,11750.256991945207
19,13609.407003968954
20,13212.461024522781
21,12076.851999154314
22,11909.071006812155
23,11893.285001860932
24,11954.665998928249
25,12346.636998699978
26,12022.36401150003
27,12225.44102347456
28,12473.428010707721
29,12053.693004418164
30,11688.380007399246
31,11734.744999557734
32,11611.794005148113
33,11942.69600091502
34,12089.078983990476
35,11890.608991961926
36,12080.165994120762
37,11874.221992911771
38,11803.581001004204
39,12379.480991512537
40,12054.764985805377
41,11800.792010035366
42,12606.700998730958
43,12436.17502041161
44,13508.757983800024
45,12732.3430206161
46,11893.999006133527
47,11831.037001684308
48,12003.126001218334
49,11770.108016207814
50,11714.793014107272
51,11833.863012725487
52,11829.082999611273
53,11752.916005207226
54,12417.352001648396
55,12430.748989572749
56,12129.740993259475
57,11936.98900169693
58,11779.950000345707
59,11684.986995533109
60,11949.928011745214
61,12888.914992799982
62,12296.302011236548
63,11915.33700330183
64,11757.943982956931
65,11785.908020101488
66,11832.499003503472
67,11717.56800613366
68,11788.486008299515
69,11674.528999719769
70,11858.924000989646
71,11805.122980149463
72,11632.998008280993
73,11786.351999035105
74,11751.643993193284
75,11697.83400837332
76,11845.82500718534
77,11667.282989947125
78,11929.083993891254
79,11830.702977022156
80,11614.81998860836
81,12632.133002625778
82,13440.751994494349
83,13191.357982577756
84,13159.853988327086
85,22924.674005480483
86,13192.008977057412
87,11852.786992676556
88,12070.833006873727
89,12892.803002614528
90,12403.95600325428
91,12083.089997759089
92,12012.264021905139
93,11684.096010867506
94,11662.367003737018
95,11734.555999282748
96,11705.40100429207
97,11670.562002109364
98,11656.179995043203
99,11662.038014037535
100,11609.873996349052
101,13576.258003013209
102,13310.792011907324
103,12467.363994801417
104,11983.980977674946
105,12234.355992404744
106,11966.524994932115
107,11770.929006161168
108,11728.52300805971
109,11686.408979585394
110,11670.43499299325
111,11884.425999596715
112,13335.649011423811
113,17192.790983244777
114,12991.616007639095
115,12454.852985683829
116,12079.68601374887
117,12795.92898208648
118,13029.813999310136
119,24039.568001171574
120,13286.041998071596
121,12106.679991120473
122,11982.90500906296
123,12224.330013850704
124,12300.350004807115
125,11905.000981641933
126,11950.935993809253
127,11843.320011394098
128,12074.230005964637
129,11769.101023674011
130,11757.13399425149
131,11694.50901215896
132,11782.604007748887
133,11735.220992704853
134,11851.099989144132
135,11831.987998448312
136,12183.960992842913
137,11961.915995925665
138,11867.08000022918
139,11784.833011915907
140,11771.90599264577
141,12203.46798072569
142,11806.018999777734
143,11766.284005716443
144,12139.683996792883
145,11947.070015594363
146,11850.034992676228
147,11705.924000125378
148,11989.172984613106
149,12009.641010081396
150,11802.248016465455
151,12543.019984150305
152,11814.253986813128
153,11747.192998882383
154,11696.526024024934
155,11771.223013056442
156,11742.08099837415
157,11725.382995791733
158,11632.419016677886
159,11684.319004416466
160,11695.722991134971
161,11606.062995269895
162,11563.184001715854
163,11776.269995607436
164,11970.508989179507
165,11704.119999194518
166,13070.66300068982
167,13336.342992261052
168,13501.945999450982
169,12070.275988662615
170,11843.72600982897
171,11889.429006259888
172,11737.983004422858
173,11705.051991157234
174,12800.740980310366
175,13541.719992645085
176,12733.948999084532
177,11900.103010702878
178,11752.15799594298
179,11809.355986770242
180,11717.40799327381
181,11722.629016730934
182,13409.309001872316
183,12857.029010774568
184,11890.97500173375
185,11974.953988101333
186,11776.291998103261
187,11815.207020845264
188,11839.209997560829
189,11726.35200782679
190,11796.545994002372
191,11758.745007682592
192,11752.204009098932
193,11602.51401597634
194,11586.263019125909
195,11650.325992377475
196,11732.22900251858
197,12396.589998388663
198,11890.666006365791
199,11835.693992907181
200,11865.614011185244
201,12571.468978421763
202,12179.490993730724
203,11974.791006650776
204,11985.41498160921
205,11753.719008993357
206,12525.133992312476
207,11984.790005953982
208,12215.752009069547
209,11821.127001894638
210,11904.034006875008
211,12149.94300971739
212,11733.93297358416
213,11788.825009716675
214,11691.471008816734
215,11827.103997347876
216,11805.610003648326
217,11729.841004125774
218,11653.581983409822
219,11750.29098521918
220,12200.605997350067
221,12017.346976790577
222,11730.233003618196
223,11697.693989844993
224,11997.43599863723
225,11917.844996787608
226,11725.945019861683
227,11862.91201156564
228,11870.219983393326
229,12015.077023534104
230,11826.089990790933
231,11915.12998775579
232,12759.496981743723
233,12535.421003121883
234,12252.08499818109
235,11844.528024084866
236,11731.698003131896
237,13758.49501346238
238,18643.149989657104
239,12273.695989279076
240,11932.800989598036
241,11810.3249988053
242,11733.213003026322
243,11759.303015423939
244,23705.33099747263
245,12888.258002931252
246,12461.916980100796
247,12132.767005823553
248,12498.223019065335
249,12789.406988304108
250,12411.086005158722
251,12011.227023322135
252,11837.784986710176
253,11766.765994252637
254,11672.355991322547
255,11631.065019173548
256,12130.864983191714
257,11817.311984486878
258,11763.822985813022
259,11596.890981309116
260,11669.995001284406
261,12014.907988486812
262,11616.547999437898
263,11686.376994475722
264,13529.347022995353
265,13117.885013343766
266,11869.690992170945
267,11951.049993513152
268,11677.231988869607
269,11990.047991275787
270,11771.765013691038
271,11753.714992664754
272,11701.133014867082
273,11772.775993449613
274,11748.733988497406
275,11675.529996864498
276,11591.8540104758
277,11660.697986371815
278,11796.870996477082
279,12036.111002089456
280,11842.931009596214
281,11739.164008758962
282,11736.62900691852
283,12382.36899371259
284,12098.690000129864
285,11804.54101995565
286,11837.92800293304
287,11790.721007855609
288,12043.997994624078
289,11870.992981130257
290,12666.16300563328
291,12696.344987489283
292,13268.079987028614
293,12216.500006616116
294,11819.068982731551
295,11970.983992796391
296,11842.14701061137
297,12057.087005814537
