,Time
0,19817.755004623905
1,44109.13900937885
2,16205.782012548298
3,13910.606008721516
4,12862.769013736397
5,12660.38598259911
6,12813.831999665126
7,12324.387003900483
8,13082.821009447798
9,12933.941994560882
10,12312.773993471637
11,12407.916015945375
12,11858.237005071715
13,11964.525998337194
14,11829.027003841475
15,12140.591978095472
16,11942.55199516192
17,11817.095015430823
18,11899.232980795205
19,12102.844018954784
20,11642.911995295435
21,11692.942993249744
22,12016.358989058062
23,11846.411012811586
24,11713.763000443578
25,11680.611001793295
26,12060.679000569507
27,12451.698014046997
28,12070.855009369552
29,11927.640996873379
30,11675.131012452766
31,11833.096999907866
32,12532.02700172551
33,13723.425974603742
34,14849.501982098445
35,12157.107994426042
36,12076.773011358455
37,12135.138007579371
38,12487.34601540491
39,14095.139020355418
40,12016.956025036052
41,12023.035989841446
42,11840.282008051872
43,11827.639013063163
44,11803.714005509391
45,11812.796990852803
46,11970.936990110204
47,11716.479988535866
48,11803.959991084412
49,13547.581998864189
50,13260.940002510324
51,12438.578996807337
52,11971.81799216196
53,12129.538983572274
54,11876.979988301173
55,11932.528985198587
56,11883.555998792872
57,11831.123003503308
58,12011.737999273464
59,11706.86399564147
60,11860.38801097311
61,12672.884011408314
62,12457.89200766012
63,12424.137006746605
64,12371.272983727977
65,12091.793993022293
66,11849.925009300932
67,11846.766981761903
68,12026.014999719337
69,11857.022007461637
70,11760.589986806735
71,11707.108991686255
72,11694.640998030081
73,11938.086012378335
74,11705.365002853796
75,12272.655993001536
76,11942.540004383773
77,11775.802006013691
78,13177.945977076888
79,13937.284995336086
80,14942.665991839021
81,12503.982987254858
82,20988.959993701428
83,12129.175011068583
84,12707.218003924936
85,11971.480009378865
86,12716.170982457697
87,12252.30100681074
88,12365.516013232991
89,12356.23998218216
90,12107.487011235207
91,12117.130012484267
92,11957.649025134742
93,11783.638008637354
94,12002.851988654584
95,11728.970013791695
96,11896.32000750862
97,12011.084996629506
98,12338.482978520915
99,12058.869993779808
100,12072.121986420825
101,11838.124017231166
102,11757.692001992837
103,11820.000974694267
104,12020.682013826445
105,12244.776997249573
106,12333.365972153842
107,11894.856987055391
108,12057.882006047294
109,12388.125993311405
110,11894.44400370121
111,11778.031999710947
112,12789.385014912114
113,12196.647992823273
114,12103.638000553474
115,19918.22599666193
116,14962.51198113896
117,12346.305011305958
118,12112.299009459093
119,12019.898014841601
120,11991.453997325152
121,12273.255008039996
122,11793.13097964041
123,11692.450992995873
124,11689.51200088486
125,11736.854998162016
126,12070.890981703997
127,11897.188000148162
128,12809.984997147694
129,15858.015016419813
130,13055.873016128317
131,12360.977998469025
132,12142.428022343665
133,11971.15599643439
134,11971.719999564812
135,12137.953977799043
136,11830.440984340385
137,12191.276997327805
138,12314.608000451699
139,11943.34399770014
140,11765.7020164188
141,11839.229002362117
142,11670.974985463545
143,11656.780989142135
144,12240.403011674061
145,12284.741998882964
146,11860.225989948958
147,11839.523998787627
148,11761.716974433511
149,11880.748003022745
150,11683.646007440984
151,11686.368990922347
152,11650.411004666239
153,11654.052010271698
154,11806.096008513123
155,11901.93198272027
156,12062.769004842266
157,11900.436016730964
158,12275.62699932605
159,11980.976996710524
160,13476.494990754873
161,13468.62901118584
162,12610.605015652254
163,11917.965981410816
164,11838.548991363496
165,11830.857984023169
166,11852.563999127597
167,11925.96199689433
168,11890.450987266377
169,11891.596019268036
170,11810.019001131877
171,12101.839995011687
172,11907.174019142985
173,12632.072990527377
174,12318.55302467011
175,11878.255987539887
176,12685.940018855035
177,11936.836002860218
178,12742.689985316247
179,11988.208018010482
180,11937.914008740336
181,11887.769011082128
182,11901.23800188303
183,11739.783978555351
184,11801.710992585868
185,11907.061008969322
186,11670.214007608593
187,12054.196005919948
188,11738.127010175958
189,12120.742001570761
190,12488.995998864993
191,12124.203989515081
192,11917.973984964192
193,11747.030017431825
194,11812.096985522658
195,11932.991008507088
196,12120.913015678525
197,11765.939998440444
198,11964.111996348947
199,12404.84500885941
200,11922.40000818856
201,12109.364004572853
202,12124.134984333068
203,11956.661008298397
204,11930.876004043967
205,11654.024012386799
206,11643.860023468733
207,11714.291002135724
208,11946.749000344425
209,11729.89999759011
210,11987.949983449653
211,11771.318997489288
212,12304.395000683144
213,14197.883021552116
214,12257.549999048933
215,12059.472996043041
216,11949.6849947609
217,12180.43698463589
218,11842.886015074328
219,11830.128001747653
220,12203.491991385818
221,11892.667011125013
222,11750.379024306312
223,16244.106023805216
224,14767.68299471587
225,13065.284001640975
226,12424.357002601027
227,12747.42602254264
228,12837.083981139585
229,12293.948995647952
230,11955.530004343018
231,12025.661999359727
232,11832.660995423794
233,11797.88401350379
234,11756.82499888353
235,12017.592001939192
236,11891.278001712635
237,12002.720002783462
238,12340.31398780644
239,11910.250002983958
240,24097.08601771854
241,12438.255012966692
242,11921.010998776183
243,11998.46199597232
244,11747.999000363052
245,11726.844997610897
246,11953.273002291098
247,11957.500013522804
248,11792.233999585733
249,12027.075019432232
250,12147.87398930639
251,12037.69599669613
252,12269.8990162462
253,11914.075003005564
254,11790.734017267823
255,11881.263024406508
256,11942.676996113732
257,11865.447013406083
258,11907.99701726064
259,11942.308978177607
260,11892.487003933638
261,11842.18900743872
262,11804.481997387484
263,11766.032985178754
264,12370.83098385483
265,11769.916018238291
266,11562.908010091633
267,12023.695977404714
268,12332.104000961408
269,11899.309989530593
270,11631.961999228224
271,11729.203979484737
272,12311.822996707633
273,11880.696984007955
274,11772.6489843335
275,11732.757004210725
276,12262.005009688437
277,11966.185993514955
278,11965.068988502026
279,12135.417986428365
280,11851.502989884466
281,12182.49200610444
282,13871.834002202377
283,12413.596996339038
284,12235.053989570588
285,12435.676995664835
286,11932.061024708673
287,11943.140998482704
288,12045.296985888854
289,12839.428993174806
290,11771.834979299456
291,11849.186004837975
292,11704.895994625986
293,12058.785010594875
294,13462.445000186563
295,12266.04200201109
296,11977.40700445138
297,12036.795989843085
298,12132.712989114225
299,12097.282015020028
300,11841.310013551265
301,12063.2280013524
302,12004.1019981727
303,11705.613986123353
304,11805.375019321218
305,11653.533001663163
306,11639.033997198567
307,54709.13500175811
308,93620.36801758222
309,12958.590989001095
310,12496.476003434509
311,11961.250012973323
312,12286.815006518736
313,12115.124001866207
314,11852.533993078396
315,11837.861995445564
316,13052.783004241064
317,12420.849001500756
318,11826.656002085656
319,12142.941006459296
320,11896.287993295118
321,11957.601003814489
322,11900.103010702878
323,12024.152994854376
324,12041.553010931239
325,12210.67999722436
326,11824.355984572321
327,11794.307007221505
328,11772.94400986284
329,11922.222009161487
330,11738.540983060375
331,11792.194010922685
332,12266.843026736751
333,12251.209001988173
334,11880.865000421181
335,11805.649992311373
336,11909.389984793961
337,12184.408988105133
338,11872.630013385788
339,11780.297005316243
340,11988.777026999742
341,12654.18401453644
342,12300.257018068805
343,11915.179988136515
344,12258.744973223656
345,12204.377009766176
346,11933.533009141684
347,11863.315012305975
348,11792.044999310747
349,11856.715980684385
350,11980.493000010028
351,11869.971000123769
352,11845.052998978645
353,12734.541989630088
354,21044.077002443373
355,13876.337005058303
356,12899.568013381213
357,12565.167009597644
358,11853.228003019467
359,12087.726994650438
360,11901.126999873668
361,11781.44701407291
362,12209.420005092397
363,11844.3829996977
364,11831.923999125138
365,15234.021993819624
366,12740.942009259015
367,12146.249995566905
368,11930.530978133902
369,11857.931996928528
370,12223.361991345882
371,12271.691986825317
372,12677.022983552888
373,13147.657999070361
374,12090.620992239565
375,13366.516010137275
376,19226.512988097966
377,13242.068002000451
