,Time
0,14435.927994782105
1,12128.63900582306
2,12115.22999801673
3,11759.582994272932
4,11808.96197911352
5,11855.801014462486
6,11781.349021475762
7,11837.634985568002
8,13073.893002001569
9,12442.392006050795
10,13143.91999039799
11,12123.779975809157
12,11878.798017278314
13,11988.315993221477
14,11854.771000798792
15,12366.734008537605
16,11929.363012313843
17,11760.649998905137
18,13526.649010600522
19,12351.86099074781
20,12128.26298433356
21,12017.451983410865
22,11822.708998806775
23,11726.153985364363
24,12016.2179809995
25,12166.117987362668
26,12092.743010725826
27,11813.168996013701
28,11771.40700747259
29,11991.12500762567
30,11925.344006158412
31,11756.897991290316
32,11816.049023764208
33,11805.690999608487
34,12220.414995681494
35,12292.520987102762
36,11893.47798936069
37,11868.245986988768
38,11715.719010680914
39,11790.429998654872
40,12002.075993223116
41,12087.670009350404
42,11845.558998174965
43,11825.171008240432
44,11783.527006627992
45,11794.802005169913
46,11699.209018843248
47,11684.276018058881
48,11668.191000353545
49,11821.410997072235
50,11963.05500343442
51,11994.425003649667
52,12047.351017827168
53,11728.441982995719
54,11732.854996807873
55,11841.52698260732
56,11849.151022033766
57,12571.963015943766
58,12060.670997016132
59,12333.43398780562
60,11957.579001318663
61,12208.799977088347
62,11961.932003032416
63,11838.94500718452
64,11799.225001595914
65,11705.376004101709
66,11765.612987801433
67,11883.87899310328
68,11737.609980627894
69,11802.085995441303
70,11692.247993778437
71,11838.955018902197
72,11724.12998857908
73,11787.33300184831
74,11776.105995522812
75,11534.218007000163
76,11741.308000637218
77,11542.812979314476
78,11607.454012846574
79,11843.154992675409
80,11876.530974404886
81,11698.712012730539
82,11686.969985021278
83,13140.424009179696
84,13738.551002461463
85,12047.172989696264
86,13842.033018590882
87,12665.220012422651
88,20224.99599843286
89,13044.939987594262
90,11973.956017754972
91,11969.020997639745
92,12307.3450231459
93,13740.260008489713
94,11987.134988885373
95,11920.010001631454
96,23476.992995711043
97,12851.887004217133
98,11759.849992813542
99,13599.155994597822
100,13075.296999886632
101,12620.016990695149
102,11975.602013990283
103,11973.65700500086
104,12073.200981831178
105,11797.552986536175
106,12364.978989353403
107,12183.077982626855
108,11834.822013042867
109,11849.92300113663
110,11691.972002154216
111,12046.920019201934
112,11928.31399384886
113,11737.536027794704
114,11709.701997460797
115,12000.588001683354
116,12597.893975907937
117,12137.840007198974
118,12064.012989867479
119,11811.864998890087
120,11672.022024868056
121,11687.46899929829
122,11701.682000420988
123,12046.377989463508
124,12121.968989958987
125,11879.241996211931
126,11769.47500789538
127,11673.942994093522
128,11680.777999572456
129,11689.737002598122
130,11789.040989242494
131,11703.432013746351
