,Time
0,16745.629021897912
1,15097.764000529423
2,15462.16499991715
3,13146.248005796224
4,12647.687981370836
5,11892.17099454254
6,13879.631995223463
7,12590.352998813614
8,12032.947997795418
9,11923.597019631416
10,11983.422009507194
11,11952.076019952074
12,13536.384009057656
13,15151.71499340795
14,12799.7669915203
15,12328.067008638754
16,12047.034979332238
17,13402.045995462686
18,12747.721979394555
19,11882.84601084888
20,11819.76098450832
21,11906.511994311586
22,12239.598989253864
23,12262.35498324968
24,11979.155999142677
25,11760.781984776258
26,12097.911007003859
27,14653.205987997353
28,13368.783023906872
29,13935.994997154921
30,19049.10398297943
31,62039.27201568149
32,31885.87899785489
33,28106.27600410953
34,18491.363007342443
35,17738.748021656647
36,18162.808992201462
37,19467.364996671677
38,23740.802018437535
39,17491.56098230742
40,21086.59001532942
41,14158.582984237
42,17761.561000952497
43,25909.49399746023
44,26183.711976045743
45,20530.04299523309
46,28849.810012616217
47,26315.533003071323
48,24108.718993375078
49,103312.00301880017
50,20010.641019325703
51,20194.642973365262
52,21205.621014814824
53,18041.966017335653
54,17238.965985598043
55,27211.31598809734
56,17818.76099994406
57,23457.345989299938
58,18947.648000903428
59,17650.76199080795
60,20555.105002131313
61,27113.79897664301
62,18140.860978746787
63,15252.786019118503
64,13884.350017178804
65,12473.598006181419
66,13794.744008919224
67,16333.592997398227
68,13467.698998283595
69,12334.624014329165
70,13066.601008176804
71,12348.950986051932
72,12251.0890068952
73,12755.350006045774
74,12305.862997891381
75,12312.435981584713
76,11914.23399723135
77,12317.310000071302
78,11820.27897448279
79,11762.11901474744
80,12281.773990252987
81,11957.984999753535
82,11703.86400190182
83,11785.059003159404
84,11783.085006754845
85,11797.421000665054
86,11790.280987042934
87,11685.867008054629
88,11735.891981516033
89,12007.752986392006
90,11893.091985257342
91,15444.022021256387
92,13729.4520100113
93,12701.826984994113
94,12255.370995262638
95,12225.26197670959
96,12453.134986571968
97,12010.0439817179
98,12021.971982903779
99,12756.312993587926
100,11978.307011304423
101,12050.766992615536
102,12669.40200002864
103,11850.979994051158
104,12148.482986958697
105,11850.24602455087
106,11714.272986864671
107,11914.873990463093
108,12295.279011595994
109,12229.554005898535
110,12277.934001758695
111,11673.762026475742
112,11915.203998796642
113,11794.001009548083
114,11885.97601139918
115,11709.63401091285
116,11903.731996426359
117,12017.152999760583
118,11988.90502564609
119,12252.952001290396
120,12332.53101236187
121,12030.213023535907
122,11808.534996816888
123,11729.761987226084
124,11895.723990164697
125,12266.930018085986
126,11935.43101544492
127,11973.155982559547
128,11935.932008782402
129,11744.413990527391
130,11971.643019933254
131,11781.464010709897
132,11814.518016763031
133,14075.252023758367
134,12554.662971524522
135,12026.377982692793
136,11838.943988550454
137,11870.81797979772
138,12053.879006998613
139,11681.100993882865
140,14030.968013685197
141,12143.441010266542
142,12034.332990879193
143,13049.333007074893
144,12184.165010694414
145,11976.38499434106
146,11868.988978676498
147,11764.124996261671
148,11751.191021176055
149,11991.385981673375
150,12119.2260121461
151,12296.13900068216
152,12094.82000558637
153,11780.366010498255
154,12186.075997306034
155,11982.461990555748
156,23287.608986720443
157,12454.06101224944
158,12477.673997636884
159,11778.899992350489
160,11745.630006771535
161,11696.058994857594
162,13709.874008782208
163,13462.334987707436
164,12952.940014656633
165,12899.51300714165
166,18713.403987931088
167,13173.63599082455
168,12213.506997795776
169,12079.431005986407
170,12079.741980414838
171,12288.380006793886
172,13252.06400360912
173,12402.566993841901
174,11984.899989329278
175,11881.680984515697
176,11813.96798347123
177,12081.18800423108
178,11783.105990616605
179,13292.593997903168
180,14420.205989154056
181,12590.687983902171
182,12115.449004340917
183,11835.704994155094
184,11765.570990974084
185,11919.939977815375
186,11891.986010596156
187,11710.934981238097
188,11996.517016086727
189,12857.702997280285
190,11861.80001241155
191,11742.43597779423
192,11980.123003013432
193,11931.107001146302
194,11754.677980206907
195,12101.909989723936
196,11756.204010453075
197,11957.190989051014
198,11971.230997005478
199,12669.948016991839
200,12050.551013089716
201,11926.78400548175
202,11752.646008972079
203,12210.219982080162
204,11874.948017066345
205,11860.86900997907
206,11834.697012091056
207,11702.074989443645
208,11737.018008716404
209,11653.512017801404
210,11655.907001113519
211,11779.78899795562
212,11847.877001855522
213,12073.360005160794
214,14797.921990975738
215,12136.633013142273
216,11962.308024521917
217,11878.538993187249
218,11860.958999022841
219,12322.177994064987
220,12058.11501131393
221,12402.765016304329
222,11947.885999688879
223,11873.252020450309
224,11747.999000363052
225,12454.476003767923
226,11991.332983598113
227,11785.389971919358
228,11813.245015218854
229,11773.815000196919
230,12347.74402109906
231,12148.117006290704
232,12035.4320097249
233,11748.551012715325
234,12048.192002112046
235,11891.498987097293
236,11739.158013369888
237,11828.821006929502
238,11939.827993046492
239,12113.99000021629
240,11694.47400025092
241,12022.137991152704
242,11769.434990128502
243,12290.840997593477
244,11972.657026490197
245,11684.864992275834
246,11808.215000201017
247,11972.912994679064
248,11875.36001089029
249,12570.243998197839
250,12003.209994873032
251,11899.48499086313
252,11894.979019416496
253,11815.773003036156
254,11812.919023213908
255,11774.081998737529
256,11883.642000611871
257,11853.859992697835
258,13556.41198460944
259,11962.771008256823
260,13188.851997256279
261,12516.063987277448
262,12807.314982637763
263,12037.184002110735
264,12024.82997905463
265,11936.725000850856
266,11823.506996734068
267,11908.145999768749
268,11786.468996433541
269,11785.871000029147
270,11759.971996070817
271,11713.088024407625
272,11688.127997331321
273,11918.556992895901
274,11962.328979279846
275,11729.12202309817
276,11783.987982198596
277,11855.04300519824
278,13321.1649954319
279,11868.128000060096
280,24530.294991564006
281,11951.124994084239
282,12293.604988371953
283,12020.063993986696
284,11907.078995136544
285,11722.77401201427
286,11647.125997114927
287,12213.892012368888
288,11740.115005522966
289,11898.861994268373
290,11683.33800160326
291,11719.588976120576
292,11763.43800034374
293,11688.971018884331
294,11956.207978073508
295,11923.023994313553
296,14388.81500507705
297,12424.454995198175
298,12034.021987346932
299,13518.855994334444
300,12364.280002657324
301,11815.247009508312
302,11887.580010807142
303,12289.800011785701
304,17149.848019471392
305,12031.382997520268
306,12218.127987580374
307,12043.333001201972
308,11999.573995126411
309,11754.550010664389
310,11711.025988915935
311,11676.048015942797
312,11749.550991225988
313,12002.306000795215
314,11803.976987721398
315,11797.85601561889
316,12162.973027443513
317,11955.664987908676
318,11771.663004765287
319,11655.748006887734
320,12313.343002460897
321,11969.67001305893
322,11873.810988618061
323,11853.763018734753
324,11813.525983598083
325,11944.772995775566
326,11896.581010660157
327,11739.677982404828
328,11739.945999579504
329,11698.077985784039
330,11679.835995892063
331,11876.047996338457
332,11782.36398845911
333,11700.032016960904
334,11731.167993275449
335,11655.484995571896
336,11883.202998433262
337,11873.230017954484
338,11609.907989623025
339,11635.326984105632
340,11559.355014469475
341,11844.07202526927
342,11915.216979105026
343,11898.913013283163
344,12090.122007066384
345,12009.738013148308
346,12298.45400666818
347,12249.905004864559
348,11916.591989574954
349,12570.763006806374
350,12135.282973758876
351,11897.60401030071
352,12084.770016372204
353,11941.806005779654
354,11681.705975206569
355,11929.82800421305
356,13585.62201494351
357,12739.726982545108
358,13764.471019385383
359,12813.723995350301
360,12006.306002149358
361,12501.90701102838
362,13557.291007600725
363,13428.438018308952
364,13338.201999431476
365,13291.92699631676
366,13425.966986687854
367,13291.162002133206
368,12846.600002376363
369,13019.00701946579
370,12657.275015953928
371,12999.415019294247
372,13437.929999781772
373,12577.918008901179
374,13516.428007278591
375,12565.454002469778
376,12988.332018721849
377,16189.905989449471
378,13607.194006908685
379,13321.60399761051
380,39835.36097803153
381,25066.178000997752
382,22146.55399438925
383,13292.362011270598
384,22909.043997060508
385,28723.212017212063
386,28379.264986142516
387,16402.448003645986
388,19396.823015995324
389,21446.149999974295
390,31238.255003700033
391,27016.601990908384
392,14694.343000883237
393,23416.26101406291
394,13887.689012335613
395,16728.36099169217
396,46803.93298622221
397,53378.76800331287
398,13770.836987532675
399,13091.015978716314
400,12930.7130118832
401,12434.753007255495
402,13617.457007057965
403,12782.574020093307
404,13087.074999930337
405,15381.37998431921
406,17633.74201254919
407,19244.416995206848
408,13224.775990238413
409,12304.99500525184
410,12052.032980136573
411,14287.575002526864
412,12210.207001771778
413,12004.885007627308
414,11815.028003184125
415,13109.671010170132
416,11838.631005957723
417,11776.364000979811
418,11934.831010876223
419,12300.083006266505
420,12324.859999353066
421,11916.863993974403
422,13136.358989868313
423,11866.78500380367
424,12041.05099895969
425,12062.401016009971
426,11862.034996738657
427,11858.835001476109
428,13430.421997327358
429,13560.836989199743
430,13393.430999713019
431,13171.000988222659
432,19924.517982872203
433,41460.854990873486
434,38590.70799080655
435,25693.433010019362
436,19797.39498347044
437,19582.223001634702
438,17457.105015637353
439,20963.521994417533
440,19096.800009720027
441,17836.562998127192
442,18124.3630067911
443,21711.177978431806
444,22403.21401041001
445,14210.436987923458
446,18909.688980784267
447,16991.86599580571
448,18052.108003757894
449,16404.580004746094
450,17903.65800843574
451,16265.795013168827
452,16997.191996779293
453,16242.151003098115
454,16677.480016369373
455,22573.12898291275
456,18175.295990658924
457,21374.47299901396
458,13077.83299125731
459,20040.867006173357
460,25714.340998092666
461,23578.708001878113
462,19364.252977538854
463,13330.150017281994
464,24022.192985285074
465,18173.65101305768
466,19149.00599513203
467,24715.71898786351
468,18675.66499277018
469,19276.589999208227
470,16536.491981241852
471,18598.70701446198
472,18418.806022964418
473,15396.30800834857
474,14270.265004597604
475,12510.613014455885
476,24626.519007142633
477,14188.183995429426
478,13706.74601639621
479,12631.896999664605
480,12159.208999946713
481,12601.107999216765
482,12345.483992248774
483,12099.10400211811
484,12387.466005748138
485,12227.961997268721
486,12248.262006323785
487,12537.59500104934
488,12536.850990727544
489,13787.63301181607
490,12978.65400556475
491,13227.056013420224
492,12246.655009221286
493,13129.130995366722
494,12470.246001612395
495,12105.54299177602
496,12850.899016484618
497,12538.746988866478
498,14621.211012126878
499,18715.538986725733
500,12888.847995782271
501,12757.419986883178
502,12346.080009592697
503,12185.632018372416
504,12482.043995987624
505,12638.349988264963
506,12625.24098274298
507,12137.123005231842
508,14334.976993268356
509,12379.452993627638
510,12578.57499876991
511,12017.953005852178
512,12098.15900074318
513,11830.591014586389
514,11935.301998164505
515,11946.836981223896
516,11906.62500448525
517,12071.597011527047
518,13344.939012313262
519,13703.733013244346
520,13547.962997108698
521,13508.314004866406
522,12007.851008092985
523,18689.208023715764
524,13329.933979548514
525,12765.34202042967
526,13947.82800343819
527,13494.726998033002
528,13503.116002539173
529,14048.825018107891
530,13440.122012980282
531,13450.399012072012
532,13774.071005173028
533,20142.280001891777
534,15700.649004429579
535,13128.155987942591
536,13228.349009295925
537,12545.995996333659
538,13116.701011313125
539,13061.029021628201
540,12350.225006230175
541,13342.131016543135
542,12432.243005605415
543,12264.552002307028
544,12597.444001585245
545,12297.412991756573
546,12894.141022115946
547,12507.739011198282
548,13650.56898794137
549,12244.535988429561
550,12378.251005429775
551,11905.160004971549
552,12779.45699985139
553,11993.587017059326
554,11869.05597569421
555,11803.628003690392
556,12346.47398814559
557,13159.255991922691
558,17041.736020473763
559,21099.956007674336
560,13126.25000718981
561,12748.488981742412
562,12373.152014333755
563,12167.037988547236
564,12514.639005530626
565,15676.076000090688
566,12285.749020520598
567,12068.634998286143
568,11801.461019786075
569,12223.392986925319
570,11961.788986809552
571,12093.47098483704
572,12238.953990163282
573,11924.239981453866
574,11909.305001609027
575,11892.186012119055
576,12273.785017896444
577,11964.203004026785
578,11674.156005028635
579,11794.779013143852
580,11918.909003725275
581,12053.776998072863
582,11868.08300553821
583,12968.930008355528
584,12097.083003027365
585,12415.552977472544
586,11786.479008151218
587,11946.256010560319
588,11702.796997269616
589,11906.139989150688
590,11684.654979035258
591,11683.518008794636
592,12371.620017802343
593,23985.96500279382
594,13356.757001020014
595,13431.447994662449
596,12906.536983791739
597,12468.633009120822
598,12675.47399038449
599,12628.619995666668
600,12621.611007489264
601,12377.608014503494
602,12285.598000744358
603,11902.475991519168
604,12317.362998146564
605,14374.426973517984
606,14698.728016810492
607,14560.203009750694
608,12409.391987603158
609,12848.401995142922
610,12274.879001779482
611,23094.922013115138
612,14333.240978885442
613,12112.209980841726
614,12087.014998542145
615,13725.277996854857
616,13048.546010395512
617,12077.183986548334
618,11900.197016075253
619,12104.110996006057
620,11814.188008429483
621,11714.418011251837
622,11894.533992744982
623,11655.015026917681
624,11774.892976973206
625,12633.96700960584
626,12021.245987853035
627,12007.10199191235
628,11800.89102126658
629,12119.686987716705
630,12011.412996798754
631,11840.563995065168
632,11746.698000933975
633,11752.118007279932
634,12217.719980981201
635,12065.212009474635
636,11975.808010902256
637,12021.164991892874
638,11832.921009045094
639,11751.801008358598
640,11679.035000270233
641,11827.663984149694
642,11663.449986372143
643,11732.885002857074
644,13958.14199349843
645,12403.858010657132
646,11902.726982953027
647,12439.21200511977
648,11999.341018963605
649,12086.628994438797
650,11765.458999434486
651,12677.06899670884
652,12222.669989569113
653,12142.402993049473
654,11804.034991655499
655,12065.21299900487
656,12197.723990539089
657,11848.664988065138
658,11886.068008607253
659,11746.508011128753
660,12118.06500214152
661,12039.875000482425
662,12010.977021418512
663,11785.887996666133
664,11699.127004249021
665,12069.095013430342
666,12037.594016874209
667,11708.142003044486
668,11644.139012787491
669,11902.502010343596
670,11768.755997763947
671,11679.415998514742
672,11702.295014401898
673,11593.545001232997
674,11697.65298254788
675,12669.116986216977
676,11760.641005821526
677,11717.680987203494
678,11735.649983165786
679,13035.354000749066
680,11948.81700212136
681,11862.804996781051
682,12128.005007980391
683,11856.130993692204
684,11745.074996724725
685,11651.85502031818
686,11754.918989026919
687,11632.07899662666
688,11881.38301949948
689,11824.816989246756
690,12021.725997328758
691,11850.442999275401
692,11911.353009054437
693,11898.775992449373
694,11786.26497858204
