,Time
0,16597.177018411458
1,12156.821001553908
2,12231.837987201288
3,12234.635010827333
4,11886.65398512967
5,11821.31702080369
6,11726.723983883858
7,11936.0740063712
8,12200.650002341717
9,11796.639009844512
10,11807.386006694287
11,11766.009993152693
12,13989.605999086052
13,12401.358020724729
14,23000.76000392437
15,13193.542981753126
16,11956.136004300788
17,11829.46699555032
18,11971.401021583006
19,11854.554002638906
20,11756.572988815606
21,12383.302004309371
22,12015.059008263052
23,11905.96100059338
24,11973.93299662508
25,12491.58100108616
26,12146.966997534037
27,11974.532011663541
28,11905.589984962717
29,11662.656004773453
30,12212.54697884433
31,11946.557002374902
32,11776.694998843595
33,11797.259998274967
34,11936.883005546406
35,12028.266995912418
36,12202.931015053764
37,11736.928980099037
38,11944.964993745089
39,12059.730011969805
40,11755.38098323159
41,11876.145988935605
42,11612.341011641547
43,11927.034007385373
44,11887.668981216848
45,13270.98102774471
46,12963.18499953486
47,13327.680004294962
48,12712.904019281268
49,12631.01099175401
50,11953.83199956268
51,12129.348004236817
52,12944.92301531136
53,12005.260010482743
54,12101.180996978655
55,11829.33698873967
56,11835.37399629131
57,11931.139015359804
58,11702.156014507636
59,11977.255024248734
60,11946.478014579043
61,11804.943991592154
62,11865.114996908233
63,11695.59799018316
64,11718.855006620288
65,11700.030008796602
66,11658.20099413395
67,11804.337002104148
68,11765.3560009785
69,11717.513989424333
70,11985.246994299814
71,11745.783995138481
72,11638.156982371584
73,11700.45998878777
74,11719.989008270204
75,12703.856016742066
76,12010.003003524616
77,12004.971009446308
78,11987.197998678312
79,11776.942992582917
80,11905.58701637201
81,12922.03101911582
82,13354.578986763954
83,12539.941992145032
84,13071.73102395609
85,18737.11502412334
86,13180.761015973985
87,12074.803002178669
88,13649.717991938815
89,12308.208999456838
90,12121.640000259504
91,11901.236983248964
92,11956.19598729536
93,13842.80199999921
94,12359.805987216532
95,12368.819996481761
96,11972.14299463667
97,12472.90600440465
98,12309.790996368974
99,11729.635996744037
100,12096.399994334206
101,12111.597985494882
102,11775.207007303834
103,11996.531015029177
104,11867.448018165305
105,11699.597002007067
106,11729.49798638001
107,12406.296009430662
108,11978.558002738282
109,12328.006996540353
110,11840.624996693805
111,11834.200005978346
112,11985.18299497664
113,11803.045985288918
114,11782.232002587989
115,11840.874009067193
116,11788.570991484448
117,12018.039997201413
118,12068.300973623991
119,11852.750001708046
120,11860.09799130261
121,11971.842992352322
122,11865.990003570914
123,11760.730994865298
124,11734.179977793247
125,11777.864012401551
126,11937.096016481519
127,11734.583997167647
128,11675.754998577759
129,13174.049992812797
130,12155.998003436252
131,11790.074990130961
132,11835.177981993183
133,13468.630000716075
134,11784.960981458426
135,11685.21898216568
136,11764.488997869194
137,11772.050987929106
138,21669.97699532658
139,12643.780006328598
140,12218.566989758983
141,12112.486001569778
142,12193.875998491421
143,11742.549977498129
144,12164.04201113619
145,11996.065004495904
146,11750.697012757882
147,11747.339012799785
148,11990.18899933435
149,11822.289990959689
150,11781.711975345388
151,11697.397014359012
152,11587.985005462542
153,11742.769012926146
154,11820.288986200467
155,11722.566006937996
156,11809.38899051398
157,11849.130009068176
158,11861.680017318577
159,11658.456001896411
160,12197.992997244
161,11915.266019059345
162,11895.04301873967
163,11783.613008446991
164,11806.529975729063
165,11709.135986166075
166,11736.908025341108
167,11704.978998750448
168,11744.319985155016
169,12707.068992312998
170,12114.90499554202
171,12127.436988521367
172,13001.378014450893
173,12416.051991749555
174,12215.370981721207
175,14445.965993218124
176,13128.930993843824
177,12066.708994098008
178,11892.623006133363
179,11962.568998569623
180,12039.104010909796
181,11785.03199480474
182,11813.070013886318
183,12011.345999781042
184,11795.71499233134
185,12315.553991356865
186,11941.431992454454
187,11794.698977610096
188,11863.915016874671
189,12051.231984514743
190,12141.076003899798
191,11839.248007163405
192,11841.990984976292
193,11758.797976654023
194,12127.78000626713
195,12315.516010858119
196,11878.921010065824
197,11857.133999001235
198,11687.118007102981
199,12096.852995455265
200,12261.343013960868
201,11806.421010987833
202,11707.30299782008
203,12356.641003862023
204,11966.516001848504
205,11797.209008364007
206,11810.28102291748
207,11752.210004488006
208,11782.371992012486
209,11663.703975500539
210,11806.92299385555
211,11715.586995705962
212,11892.47498405166
213,12318.80800332874
214,11895.755014847964
215,11948.064988246188
216,11686.007026582956
217,12482.676975196227
218,11901.82301797904
219,11627.766012679785
220,11636.225011898205
221,11721.104994649068
222,11844.199994811788
223,11803.471017628908
224,11750.37698703818
225,11780.080007156357
226,11938.21700871922
227,11841.031984658912
228,11772.469995776191
229,11825.32898383215
230,11608.542990870774
231,11701.249983161688
232,11616.567993769422
233,11725.561984349042
234,11715.255997842178
235,11609.615001361817
236,11731.094011338428
237,11625.66599668935
238,11539.402999915183
239,11556.44198297523
240,11475.76401126571
241,11997.34301189892
242,11838.36697600782
243,11926.328006666154
244,11856.020981213078
245,12608.204007847235
246,12140.476988861337
247,11965.433019213378
248,11732.882005162537
249,11754.645995097235
250,11635.121976723894
251,11611.599009484053
252,11660.63200798817
253,11600.7559990976
254,11641.55697915703
255,11614.590999670327
256,11659.468989819288
257,11602.389015024528
258,11658.153001917526
259,12123.115011490881
260,13579.103018855676
261,11996.050016023219
262,11826.008005300537
263,11920.752003788948
264,21433.073008665815
265,12731.405993690714
266,11832.92199857533
267,11757.931002648547
268,11961.371987126768
269,12309.040001127869
270,12657.131999731064
271,11846.2800164707
272,11798.396008089185
273,12418.290018104017
274,11876.086005941033
275,11926.157982088625
276,11824.401008198038
277,11833.022988867015
278,12222.091987496242
279,11879.895988386124
280,11685.414996463805
281,11660.151998512447
282,12151.68001363054
283,11891.28399710171
284,11860.894999699667
285,11923.17801178433
286,11748.887016437948
287,11891.330010257661
288,12066.947994753718
289,11947.183986194432
290,11738.892993889749
291,11865.861975820735
292,11877.0620028954
293,11703.84298893623
294,12873.575004050508
295,13725.103985052556
296,11981.88099078834
297,12129.325012210757
298,13348.11601554975
299,12212.354980874807
300,12278.989015612751
301,11811.976990429685
302,11745.522991986945
303,11712.913983501494
304,12651.264027226716
305,11847.335001220927
306,11873.100011143833
307,12263.341021025553
308,12103.44597348012
309,11930.906010093167
310,11867.658991832286
311,11808.698007371277
312,11730.475991498679
313,11695.638997480273
314,12045.737996231765
315,11789.145995862782
316,11998.975998722017
317,11950.276006245986
318,11763.852991862223
319,11853.927979245782
320,11668.121995171532
321,11698.06599500589
322,11711.82602411136
323,11694.509972585365
324,11772.819008911029
325,11665.650003124028
326,12313.98800155148
327,11777.48100599274
328,12232.46697918512
329,11890.927999047562
330,11725.802003638819
331,11783.199006458744
332,11828.888003947213
333,11933.99800104089
334,12167.612003395334
335,11721.903982106596
336,11791.002005338669
337,12027.42601162754
338,11691.109015373513
339,11701.394978445023
340,11653.014982584864
341,11592.965020099655
342,13725.16801347956
343,12922.227993840352
344,12606.90001072362
345,11962.266027694568
346,12084.832007531077
347,11752.836988307536
348,11673.14700433053
349,11755.147017538548
350,12065.42900763452
351,11795.010999776423
352,12211.600987939164
353,11868.019995745271
354,11725.121992640197
355,11908.142012543976
356,12502.825004048645
357,12125.988985644653
358,11832.723976112902
359,11840.922001283616
360,11693.60100175254
361,12070.058000972494
362,11779.619002481923
363,11794.571008067578
364,11671.419022604823
365,11728.259996743873
366,12085.137976100668
367,12086.97201218456
368,11757.022992242128
369,11700.864997692406
370,11852.530995383859
371,11842.02401782386
372,11895.122996065766
373,12019.810994388536
374,12905.014998978004
375,13363.671983825043
