,Time
0,16333.812003722414
1,15646.373009076342
2,15242.508001392707
3,15564.086002996191
4,12498.6769806128
5,12789.84101372771
6,15320.329985115677
7,13883.24800063856
8,12627.56300275214
9,12299.238005653024
10,12549.036997370422
11,12576.273002196103
12,12292.810017243028
13,11980.288021732122
14,11849.578004330397
15,11766.780022298917
16,12435.774988261983
17,12035.368010401726
18,11906.357016414404
19,11680.800991598517
20,11696.603003656492
21,11696.667002979666
22,11674.218985717744
23,12047.096999594942
24,11748.757009627298
25,11881.545011419803
26,12084.845977369696
27,11721.12999483943
28,12304.832984227687
29,11979.81700534001
30,11904.038983630016
31,11916.950985323638
32,12236.658978508785
33,11900.47399722971
34,12760.76800422743
35,13369.318010518327
36,13594.610005384311
37,12827.917991671711
38,12116.559984860942
39,11930.967011721805
40,11692.425003275275
41,11748.636025004089
42,13909.419998526573
43,14594.076987123117
44,13771.633006399497
45,13701.278017833829
46,12964.152992935851
47,13038.192002568394
48,12376.897997455671
49,12293.20399579592
50,12385.278008878231
51,12040.2270113118
52,12124.377011787146
53,12392.272998113185
54,12164.317013230175
55,11923.4099984169
56,12214.115995448083
57,22628.683014772832
58,13321.570993866771
59,12360.052001895383
60,12631.341989617795
61,12108.769005862996
62,11863.127001561224
63,12448.433990357444
64,13000.47297263518
65,12363.431975245476
66,12455.260992283002
67,11820.813990198076
68,11909.652996109799
69,11918.811011128128
70,12187.056010589004
71,12129.270995501429
72,11873.89699043706
73,11743.10699570924
74,11945.51499793306
75,12214.132002554834
76,11880.803998792544
77,11978.074995568022
78,12804.689991753548
79,13742.156006628647
80,13258.681021397933
81,12914.102000650018
82,12513.316993135959
83,19439.77701012045
84,17924.16098760441
85,19858.473009662703
86,17421.3639984373
87,17321.76699442789
88,13298.537000082433
89,14304.990996606648
90,16309.788974467665
91,17082.901002140716
92,15952.49999081716
93,13534.16801430285
94,12976.756988791749
95,14854.079985525459
96,20086.372998775914
97,19336.972007295117
98,15724.369004601613
99,14170.415000990033
100,13041.917001828551
101,15152.00300491415
102,15244.637004798278
103,14644.303999375552
104,16888.11698113568
105,15157.069981796667
106,12977.178004803136
107,12116.428988520056
108,13717.195019125938
109,12886.283977422863
110,12386.03299134411
111,14999.874983914196
112,15175.821987213567
113,12512.311979662627
114,12162.106024334207
115,12151.784001616761
116,12325.121002504602
117,12533.992994576693
118,12717.052013613284
119,13908.362976508215
120,13288.443995406851
121,12422.639993019402
122,12650.629971176386
123,12282.815005164593
124,12111.120013287291
125,12293.65001199767
126,12574.228021549061
127,14948.476979043335
128,16122.203000122681
129,13260.072999401018
130,13367.567997192964
131,13235.297985374928
132,12578.641006257385
133,12407.997011905536
134,14506.751991575584
135,13420.800009043887
136,12312.364997342229
137,11895.639996509999
138,13375.05498668179
139,13501.201989129186
140,12590.501981321722
141,12641.742010600865
142,12189.280008897185
143,12304.582021897659
144,12611.265992745757
145,12759.509001625702
146,12216.73798863776
147,12242.247990798205
148,12351.893004961312
149,12094.32102041319
150,12193.765986012295
151,12109.620991395786
152,12257.462018169463
153,11923.871003091335
154,12328.242999501526
155,12380.49499806948
156,12162.872997578233
157,12350.437988061458
158,13766.461983323097
159,12657.707993639633
160,12130.343005992472
161,11962.384975049645
162,12405.805988237262
163,12660.507985856384
164,13050.430017756298
165,12284.255004487932
166,12182.147009298205
167,12072.698009433225
168,12094.400997739285
169,12434.791016858071
170,22915.462992386892
171,13255.097990622744
172,12219.533004099503
173,12201.175995869562
174,12118.760001612827
175,12068.951997207478
176,12035.33701482229
177,12958.62000552006
178,13739.321002503857
179,13571.268995292485
180,13658.92798639834
181,20521.169004496187
182,12574.78300249204
183,15137.8879963886
184,12775.131996022537
185,13997.343019582331
186,12817.41398270242
187,12289.101985516027
188,12004.243995761499
189,12082.671979442239
190,11880.450998432934
191,11984.982993453741
192,11965.281999437138
193,12000.046001048759
194,11938.771000131965
195,11880.109988851473
196,12108.703987905756
197,11960.717005422339
198,11879.916011821479
199,11811.505974037573
200,11749.686003895476
201,12000.274989986792
202,11724.378011422232
203,11683.919001370668
204,11764.597002184018
205,11635.058996034786
206,11664.361984003335
207,11735.078995116055
208,11676.62302032113
209,11693.531996570528
210,11667.19599859789
211,11868.46400378272
212,11980.66200595349
213,11994.041997240856
214,13821.234984789044
215,14891.878992784768
216,14688.611991005018
217,13639.065000461414
218,13386.68999960646
219,13185.889984015375
220,13586.318993475288
221,12136.688979808241
222,12805.476988432929
223,13331.853988347575
224,12796.64199682884
225,12718.818004941568
226,11996.739980531856
227,13678.816001629457
228,12220.565986353904
229,11872.816015966237
230,13425.370008917525
231,12112.327996874228
232,11788.693984271958
233,12492.223992012441
234,11964.402976445854
235,11786.28599154763
236,12138.466991018504
237,14464.922016486526
238,12247.437989572063
239,11905.192979611456
240,11911.135981790721
241,11867.322988109663
242,11914.544011233374
243,11928.034014999866
244,12181.530997622758
245,12310.368998441845
246,12117.067002691329
247,11902.664002263919
248,11986.73399630934
249,12072.32300657779
250,11940.783995669335
251,11785.159003920853
252,11783.931986428797
253,11855.730001116171
254,11905.563005711883
255,11759.668006561697
256,11705.136013915762
257,11755.320010706782
258,11789.615993620828
259,11812.205018941313
260,11718.38800655678
261,11799.424013588578
262,11799.310013884678
263,11748.154007364064
264,11881.805985467508
265,12093.334982637316
266,11750.847013900056
267,11753.663013223559
268,11726.046999683604
269,12084.775982657447
270,12487.75899875909
271,12183.976999949664
272,11818.131984909996
273,11872.437025886029
274,11971.571017056704
275,12012.286024400964
276,11964.378005359322
277,12081.774009857327
278,12276.713008759543
279,12056.917999871075
280,11850.682989461347
281,11806.140013504773
282,11774.138023611158
283,11866.35298654437
284,11879.65800636448
285,12019.646994303912
286,11730.502010323107
287,11712.4899988994
288,11834.254983114079
289,11820.904008345678
290,11705.30600938946
291,11902.517988346517
292,22352.726984536275
293,12941.99301628396
294,11920.211982214823
295,11639.959993772209
296,11738.629982573912
297,11734.76199619472
298,11737.811990315095
299,12183.410988654941
300,12680.676009040326
301,11995.253997156397
302,12105.914007406682
303,11992.879008175805
304,11761.008005123585
305,11805.14000589028
306,11882.726015755907
307,11660.702992230654
308,11789.301002863795
309,11823.238019132987
310,11784.749978687614
311,11848.019988974556
312,11863.052000990137
313,11713.15400279127
314,12296.124012209475
315,11834.105011075735
316,12116.836005588993
317,11820.419022114947
318,11833.20302516222
319,13625.998020870611
320,16258.023999398574
321,14580.015005776659
322,11882.910010172054
323,11791.661992901936
324,12234.072986757383
325,11860.961007187143
326,11872.134986333549
327,11895.961011759937
328,11848.823982290924
329,11809.057992650196
330,11630.207998678088
331,11822.6149934344
332,11992.861022008583
333,11823.003005702049
334,11715.160973835737
335,11964.056000579149
336,11790.728982305154
337,13490.20900670439
338,11877.255979925394
339,11782.030982431024
340,11646.497994661331
341,11736.078013200313
342,11577.838013181463
343,11758.716020267457
344,11891.436006408185
345,11754.801002098247
346,11888.87597527355
347,11703.379976097494
348,11818.914004834369
349,11662.89098910056
350,11693.177017150447
351,12252.262997208163
352,14872.093015583232
353,12176.266027381644
354,12882.068986073136
355,12632.15602375567
356,11853.996984427795
357,12188.619992230088
358,12853.586027631536
359,11937.291012145579
360,11985.93300068751
361,11843.241984024644
362,12862.125993706286
363,12500.091979745775
364,12658.724997891113
365,11740.52301212214
366,11772.569007007405
367,11928.197025554255
368,13319.080986548215
369,11915.790004422888
370,11753.627011785284
371,11735.386011423543
372,11712.181993061677
373,11735.255015082657
374,11735.055013559759
375,11800.548993051052
376,11863.994994200766
377,11758.119013393298
378,11690.926010487601
379,11619.085009442642
380,11775.259976275265
381,11630.241991952062
382,11674.649984342977
383,12065.635994076729
384,11756.982014048845
385,11758.571024984121
386,12368.903000606224
387,11843.616986880079
388,11883.244005730376
389,11672.082997392863
390,11668.260005535558
391,11821.135994978249
392,11856.549012009054
393,12000.980001175776
394,12129.775015637279
395,11701.126990374178
396,11812.911980086938
397,11610.98197917454
398,11647.98199897632
399,12135.798984672874
400,11960.998002905399
401,11761.741014197469
402,13553.444994613528
403,13289.540016558021
404,11930.08100381121
405,11778.390995459631
406,11917.759984498844
407,11967.177997576073
408,12093.104014638811
409,11901.4699885156
410,12029.361998429522
411,11916.791991097853
412,12765.03800181672
413,14474.719995632768
414,14508.18800367415
415,12805.984995793551
416,23282.117996132
417,12915.528990561143
418,12002.042989479378
419,11859.731981530786
420,11897.077987669036
421,11733.107006875798
422,11944.31699695997
423,11728.926008800045
424,11733.452003682032
425,11621.421988820657
426,11794.290010584518
427,11673.416011035442
428,11841.933999676257
429,11691.540974425152
430,11782.475019572303
431,11733.936989912763
432,11826.773989014328
433,11737.724009435624
434,11837.508995085955
435,11651.700013317168
436,11641.460005193949
437,11701.997020281851
438,11714.678024873137
439,11890.480003785342
440,11742.871982278302
441,12000.014015939087
442,12232.017994392663
443,12072.465004166588
444,11836.168996524066
445,11828.910006443039
446,11759.11899190396
447,11670.622014207765
448,11711.049010045826
449,11948.18300427869
450,11872.445000335574
451,11768.141004722565
452,11735.961015801877
453,11808.101000497118
454,11722.402996383607
455,11748.66798100993
456,11723.987990990281
457,11864.351021358743
458,11865.473992656916
459,11786.539980676025
460,11787.094990722835
461,11723.728996003047
462,12030.41902044788
463,11969.001003308222
464,11802.877008449286
465,11682.522017508745
466,11843.440996017307
467,11626.644991338253
468,12253.805005457252
469,11668.31297450699
470,11726.193013601005
471,11695.09399915114
472,11638.300027698278
473,11606.842977926135
474,11739.715002477169
475,11909.256019862369
476,12136.339995777234
477,13149.592996342108
478,12086.096976418048
479,11813.467979663983
480,12821.821990655735
481,12666.904018260539
482,12014.260020805523
483,11891.624017152935
484,13419.229973806068
485,12668.43598568812
486,12116.180994780734
487,11924.34798576869
488,11734.703002730384
489,11952.528002439067
490,12089.494004612789
491,12030.2609866485
492,12158.030993305147
493,11848.21900096722
494,11791.683995397761
495,11735.98601599224
496,11859.349004225805
497,11742.150003556162
498,11922.27701540105
499,11952.433997066692
500,11866.949003888294
501,11921.594006707892
502,11860.327998874709
503,11738.25198202394
504,11750.021018087864
505,11822.346015833318
506,11698.55601619929
507,11697.53199792467
508,11960.730975260958
509,11930.900975130498
510,11938.420997466892
511,11741.590016754344
512,12002.000003121793
513,12515.365990111604
514,11952.820990700275
515,11677.868984406814
516,11797.316983575001
517,11709.360987879336
518,12003.568990621716
519,11792.74800233543
520,11667.109007248655
521,11690.572981024161
522,11727.682023774832
523,12128.70900053531
524,11828.30601464957
525,11941.59800070338
526,12660.995009355247
527,12249.944993527606
528,11976.099980529398
529,11837.981001008302
530,11879.545025294647
531,11865.117005072534
532,11711.961997207254
533,12220.749980770051
534,12121.681007556617
535,11936.431023059413
536,11792.397010140121
537,11679.01000007987
538,11723.881994839758
539,12306.93599791266
540,11681.497999234125
541,11758.139007724822
542,21819.170011440292
543,12384.102010400966
544,12384.305999148637
545,11823.955021100119
546,11823.30699521117
547,11628.184001892805
548,11585.122003452852
549,12612.11498058401
550,12144.754000473768
551,11893.337999936193
552,11720.162990968674
553,12816.228991141543
554,11872.420989675447
555,11639.534001005813
556,11678.978014970198
557,11735.751992091537
558,11992.681975243613
559,11810.335010522977
560,11941.392003791407
561,11833.300988655537
562,12374.636018648744
563,11872.953997226432
564,12501.550983870402
565,11854.160024086013
566,11975.273984717205
567,13877.713994588703
568,13307.355984579772
569,12000.154005363584
570,11807.486996985972
571,11822.260014014319
572,12119.482009438798
573,12097.199010895565
574,11929.391999728978
575,11850.725015392527
