,Time
0,15739.354013931006
1,16209.917986998335
2,13106.808997690678
3,12217.804993269965
4,12185.868981759995
5,12055.978004354984
6,12312.448001466691
7,11952.177999773994
8,12118.64099605009
9,12365.800008410588
10,12469.592009438202
11,12267.560989130288
12,12251.60199101083
13,11997.276014881209
14,12273.750005988404
15,12214.49498552829
16,11993.106978479773
17,11865.431995829567
18,11983.536009211093
19,11943.441990297288
20,14068.542019231245
21,13890.905014704913
22,14181.236998410895
23,13540.458981879056
24,12836.630980018526
25,13057.737989583984
26,12167.377979494631
27,12277.728004846722
28,12506.400002166629
29,12196.527008200064
30,12940.318003529683
31,12202.661979245022
32,12440.232996596023
33,12338.478001765907
34,12127.717025578022
35,12362.840003333986
36,12504.840007750317
37,12123.764987336472
38,11806.930007878691
39,11730.367987183854
40,11809.250980149955
41,12149.781017797068
42,15658.724994864315
43,13481.519010383636
44,12505.749007686973
45,12668.99800975807
46,13188.934972276911
47,12538.015987956896
48,12096.231017494574
49,12151.974980952218
50,11859.076999826357
51,13129.378989106044
52,14341.30099369213
53,14359.877997776493
54,12827.272992581129
55,12288.283003726974
56,12007.580982754007
57,12569.126003654674
58,12346.750998403877
59,12169.627996627241
60,12177.566008176655
61,11789.089010562748
62,12042.771006235853
63,11837.75402023457
64,12045.44398933649
65,11962.107993895188
66,12018.982000881806
67,11916.666990146041
68,11970.391002250835
69,11944.897007197142
70,11816.890997579321
71,11914.297996554524
72,11929.924017749727
73,11945.91200328432
74,11930.91698223725
75,12068.76800279133
76,12975.252990145236
77,12626.971991267055
78,12823.35800351575
79,13920.830999268219
80,15380.198979983106
81,14918.0400185287
82,16857.440990861505
83,14741.371007403359
84,19474.881002679467
85,13933.95900959149
86,13623.12599667348
87,14983.72302739881
88,13326.187006896362
89,13903.037994168699
90,14434.885000810027
91,13051.081012235954
92,13172.487000701949
93,14558.687980752438
94,13474.107021465898
95,13227.452989667654
96,12318.902998231351
97,11844.810011098161
98,12046.496995026246
99,11854.354001116008
100,22499.156009871513
101,12579.150992678478
102,12035.486986860633
103,11994.066007900983
104,11782.397981733084
105,12193.659000331536
106,11907.82999037765
107,11787.063995143399
108,11762.037000153214
109,11808.952025603503
110,11772.449011914432
111,11787.365976488218
112,12049.924000166357
113,11886.384017998353
114,11770.974000683054
115,11758.488981286064
116,11838.491016533226
117,11712.923995219171
118,11691.045976476744
119,13979.781011585146
120,15364.014019723982
121,14714.012999320403
122,15776.701009599492
123,15213.87998946011
124,15352.413000073284
125,13406.98599233292
126,13987.159996759146
127,14731.850998941809
128,13335.144991287962
129,13380.941993091255
130,12656.05099615641
131,12688.901973888278
132,12665.823014685884
133,12522.354983957484
134,12423.615000443533
135,13029.766007093713
136,13296.987017383799
137,13772.837992291898
138,13153.039995813742
139,13342.541002202779
140,13589.253008831292
141,13289.044989505783
142,12967.449001735076
143,12497.202988015488
144,12358.731997665018
145,12911.772006191313
146,12707.441987004131
147,12576.220004120842
148,12502.413999754936
149,12705.436995020136
150,25430.52300461568
151,12677.530001383275
152,12275.41800471954
153,12035.916006425396
154,12237.029994139448
155,12093.005003407598
156,12931.45600357093
157,12407.674978021532
158,14772.755006561056
159,12507.79299880378
160,12139.110011048615
161,12085.595983080566
162,13650.442997459322
163,12345.366994850338
164,12367.524002911523
165,12562.023010104895
166,12761.045014485717
167,12990.132003324106
168,13130.791980074719
169,12423.037987900898
170,12425.899010850117
171,12428.007001290098
172,12012.616993160918
173,12079.820007784292
174,12104.747991543263
175,11941.023985855281
176,11943.175020860508
177,12356.639985227957
178,12150.29598097317
179,12365.520989988
180,12611.810001544654
181,12159.395002527162
182,12617.909000255167
183,12168.16299711354
184,12282.12399291806
185,11995.310022030026
186,12268.346006749198
187,11854.051001137123
188,12023.38800067082
189,11925.783997867256
190,11978.900991380215
191,11805.133981397375
192,11806.407012045383
193,11958.970018895343
194,12026.579002849758
195,12135.294993640855
196,14271.310006733984
197,13353.359012398869
198,12250.80102449283
199,12119.883991545066
200,12251.640000613406
201,12213.134992634878
202,11917.290976271033
203,11896.175012225285
204,11887.386994203553
205,11890.105990460142
206,12198.573997011408
207,11963.07101054117
208,11788.739007897675
209,11893.52900837548
210,11878.03500215523
211,11722.675990313292
212,11891.509988345206
213,11783.087014919147
214,11707.797995768487
215,12042.871996527538
216,12347.060022875667
217,13108.264014590532
218,13255.566998850554
219,24270.522000733763
220,17988.89899509959
221,13344.846986001357
222,12215.105001814663
223,13531.548000173643
224,12481.203011702746
225,11849.497997900471
226,12040.397996315733
227,12370.44797744602
228,11757.946980651468
229,11747.840006137267
230,11705.034994520247
231,11780.642002122477
232,11751.303973142058
233,11695.355991832912
234,11746.508011128753
235,12287.5849774573
236,12130.627990700305
237,11806.313996203244
238,11835.572979180142
239,11867.85299796611
240,11840.527004096657
241,11720.868002157658
242,11748.721997719258
243,11801.617016317323
244,11905.022023711354
245,11743.246985133737
246,11632.79899628833
247,11695.480992784724
248,11895.528004970402
249,11590.154987061396
250,11556.148005183786
251,12094.522011466324
252,11971.554980846122
253,11765.26301424019
254,11637.998017249629
255,11814.144003437832
256,11708.373000146821
257,11706.492980010808
258,11630.074004642665
259,11656.21101972647
260,11723.187984898686
261,11690.25499257259
262,11882.473016157746
263,11837.658996228129
264,12549.303995911032
265,12078.22997821495
266,11861.831997521222
267,11958.335002418607
268,12043.120979797095
269,12004.037998849526
270,11922.971985768527
271,11727.069009793922
272,11807.803995907307
273,11837.951984489337
274,11684.185010381043
275,11670.37701816298
276,11673.536995658651
277,11704.303993610665
278,14110.635995166376
279,12508.273008279502
280,11934.604000998661
281,11831.662995973602
282,13715.145003516227
283,12114.951998228207
284,11748.988996259868
285,11873.02201287821
286,13688.765990082175
287,12187.193002318963
288,12116.754980525002
289,11881.393002113327
290,11739.826004486531
291,11869.05597569421
292,11763.766000512987
293,11809.997988166288
294,12011.532002361491
295,11958.46201153472
296,11728.837998816743
297,11730.861995602027
298,11569.43800742738
299,11767.77298678644
300,11955.271998886019
301,11782.150977523997
302,11832.552991108969
303,11812.226992333308
304,11722.340015694499
305,11841.839004773647
306,12092.229997506365
307,11822.886008303612
308,11969.248007517308
309,11680.405004881322
310,11639.4649958238
311,12332.955986494198
312,14033.91599887982
313,13342.160993488505
314,12743.61100513488
315,13834.054989274591
316,12045.651994412765
317,11873.225012095645
318,11668.478982755914
319,12152.809998951852
320,11825.305002275854
321,11800.740991020575
322,11869.554000440985
323,11900.434998096898
324,12374.714016914368
325,11859.25301979296
326,11938.55601013638
327,11767.388001317158
328,11918.798001715913
329,11752.969992812723
330,11620.945995673537
331,11714.1270020511
332,11775.655002566054
333,11925.179016543552
334,12025.311996694654
335,12093.158991774544
336,11926.843988476321
337,11832.268006401137
338,11859.472986543551
339,11915.960989426821
340,11769.523989642039
341,11705.839016940445
342,13195.40900294669
343,23111.151007469743
344,12794.228008715436
345,12279.101007152349
346,13153.44701288268
347,13274.06702330336
348,12300.426984438673
349,12560.24299073033
350,12650.024000322446
351,12134.85497282818
352,11795.177008025348
353,11912.167014088482
354,11959.55602452159
355,12117.27800546214
356,11896.898999111727
357,11673.36301296018
358,11733.369989087805
359,12440.0990025606
360,14839.054987533018
361,12294.276006286964
362,12000.926013570279
363,12298.038986045867
364,12065.058021107689
365,11914.440983673558
366,11863.755993545055
367,12412.951997248456
368,12051.63900158368
369,11939.298012293875
370,12133.88901669532
371,11843.240004964173
372,11713.393992977217
373,11711.475992342457
374,11808.760988060385
375,11776.469997130334
376,11884.527979418635
377,11787.105991970748
378,11691.280000377446
379,11653.558991383761
380,11679.907998768613
381,11718.5199924279
382,11704.345990438014
383,11659.129988402128
384,11964.067991357297
385,12031.719990773126
386,11830.292991362512
387,11874.875985085964
388,11797.838989878073
389,11962.422984652221
390,11677.122995024547
391,11737.669992726296
392,11654.969013761729
393,11675.70598772727
394,11709.052982041612
395,11808.282986748964
396,12081.027001840994
397,12625.424016732723
398,11849.687987705693
399,11883.279017638415
400,11703.906988259405
401,12581.163988215849
402,11971.113010076806
403,11780.22800013423
404,11755.060986615717
405,11927.395011298358
406,13656.15800023079
407,12120.803992729634
408,12038.507004035637
409,12192.769994726405
410,12841.948977438733
411,14935.57999492623
412,11976.692010648549
413,11790.170014137402
414,11720.545997377485
415,11910.75297538191
416,11791.106982855126
417,11995.934008155018
418,12017.011002171785
419,11941.72800751403
420,11775.752005632967
421,11847.168003441766
422,11801.176005974412
423,11791.978991823271
424,11764.27397876978
425,11674.449982820079
426,12128.200993174687
427,11821.899999631569
428,11678.657989250496
429,11818.861996289343
430,11942.240002099425
431,11620.419012615457
432,11979.097995208576
433,12614.394014235586
434,12979.08800188452
435,12186.793988803402
436,11834.774020826444
437,11805.198999354616
438,11820.49501221627
439,11910.201981663704
440,12355.426995782182
441,12335.224979324266
442,12519.954005256295
443,14591.5919856634
444,12265.745986951515
445,12013.378989649937
446,12449.593021301553
447,12295.43099179864
448,12086.20800753124
449,11889.996007084846
450,11794.482008554041
451,12016.360997222364
452,12210.503977257758
453,12041.820999002084
454,12098.492996301502
455,12366.984999971464
456,12356.574006844312
457,11967.27599017322
458,12136.52201113291
459,12066.513998433948
460,11914.160015294328
461,11848.135996842757
462,11729.56998925656
463,11754.882987588644
464,11833.875993033871
465,11758.126987842843
466,11866.153014125302
467,22513.660980621353
468,12223.19999942556
469,12157.71198621951
470,11724.132025847211
471,11803.58199053444
472,11642.152996500954
473,11696.497007505968
474,11826.028989162296
475,11795.797996455804
476,12311.685975873843
477,13661.623001098633
478,15269.752999302
479,13120.51501008682
480,12964.630004717037
481,13086.157996440306
482,13303.54399397038
483,13136.099005350843
484,12762.459984514862
485,12767.645996063948
486,12135.589990066364
487,12370.042997645214
488,12000.828020973131
489,11864.986998261884
490,11782.675981521606
491,11852.221010485664
492,11711.008002748713
493,11822.583008324727
494,11794.283986091614
495,11890.370020410046
496,11797.618004493415
497,11881.220008945093
498,11903.306003659964
499,12502.769997809082
500,12688.372982665896
501,12110.057985410094
502,12502.111989306286
503,12383.580004097894
504,12127.410009270534
505,11727.330012945458
506,11906.728002941236
507,12279.483984457329
508,11791.45701462403
509,11732.348997611552
510,12224.615988088772
511,12534.481997136027
512,12066.017981851473
513,12379.908992443234
514,12236.538983415812
515,11985.9840197023
516,11698.401009198278
517,11897.564982064068
518,11872.858012793586
519,11848.541005747393
520,11871.235998114571
521,11656.957998638973
522,11752.040998544544
523,11853.937990963459
524,14576.481975382194
525,12312.598002608865
526,11972.389998845756
527,13334.463990759104
528,12050.83800596185
529,11958.269984461367
