,Time
0,16235.582006629556
1,12246.457015862688
2,12958.095001522452
3,14978.759980294853
4,14976.127014961094
5,15117.31100617908
6,14755.73200150393
7,12235.366011736915
8,11954.871006309986
9,12307.163997320458
10,12002.372008282691
11,11926.922015845776
12,12714.017007965595
13,12002.013012534007
14,11803.623987361789
15,15879.621001658961
16,12382.74498609826
17,12511.501990957186
18,12217.260984471068
19,11902.129015652463
20,12432.672025170177
21,12033.335020532832
22,11788.881005486473
23,12145.24800889194
24,12114.4570002798
25,12651.035009184852
26,11971.455998718739
27,11804.228997789323
28,12430.050992406905
29,12076.019978849217
30,12054.968974553049
31,12090.602016542107
32,12559.775001136586
33,12121.607986046001
34,12136.214994825423
35,11900.831013917923
36,12125.142995500937
37,12184.211984276772
38,11879.271973157302
39,13054.292008746415
40,12326.008989475667
41,11831.469018943608
42,12037.823995342478
43,11886.146996403113
44,11889.829009305686
45,12040.744011756033
46,11691.946012433618
47,12281.557981623337
48,12147.030007326975
49,11839.013983262703
50,12365.42800324969
51,11890.390975167975
52,12300.537986448035
53,12117.745005525649
54,12573.244981467724
55,12310.92301895842
56,12562.699994305149
57,12433.510972186923
58,12537.008995423093
59,12559.840979520231
60,12641.740991966799
61,12621.544010471553
62,12597.56798390299
63,11984.071985352784
64,12170.389003586024
65,12623.160990187898
66,12466.330983443186
67,12148.427980719134
68,12113.258999306709
69,12484.334001783282
70,12483.997008530423
71,12412.702984875068
72,12299.719004658982
73,14535.150025039911
74,12677.445978624746
75,12179.218989331275
76,12261.845986358821
77,12388.453003950417
78,12612.204998731613
79,13264.926004922017
80,13725.683995289728
81,13047.58500191383
82,13658.808980835602
83,20648.950012400746
84,13911.732006818056
85,14015.471009770408
86,13066.941988654435
87,12316.392996581271
88,12052.145990310237
89,12426.939007127658
90,12184.841994894668
91,12168.141023721546
92,12272.282998310402
93,12132.011994253844
94,13057.311996817589
95,13989.063998451456
96,13058.12899954617
97,14937.592000933364
98,15769.238001666963
99,14325.727999676019
100,20458.382001379505
101,13662.733981618658
102,12809.029984055087
103,12424.418004229665
104,12815.595982829109
105,12385.61698119156
106,24209.283001255244
107,12120.235012844205
108,12391.920987283811
109,12280.636990908533
110,12032.767001073807
111,12381.643027765676
112,12502.367026172578
113,12149.891001172364
114,12621.503003174439
115,12064.44198032841
116,12575.458997162059
117,12691.698997514322
118,11802.855005953461
119,12251.209001988173
120,11811.316013336182
121,11993.819993222132
122,11750.55798375979
123,12377.986015053466
124,12978.233018657193
125,12716.390017885715
126,11830.3679919336
127,12353.364989394322
128,11861.46299005486
129,11859.548976644874
130,12064.697977621108
131,11845.510016428307
132,11733.11797901988
133,12005.71600929834
134,15733.273001387715
135,12854.166998295113
136,12072.187004378065
137,11862.168001243845
138,12163.129984401166
139,12116.317986510694
140,12005.183001747355
141,11944.136000238359
142,11794.974008807912
143,12138.563994085416
144,11846.358014736325
145,11725.82499566488
146,12158.581987023354
147,12037.658976623788
148,11829.081980977207
149,12251.62300397642
150,13746.81098968722
151,12615.094019565731
152,12184.911000076681
153,12659.108004299924
154,14191.689988365397
155,12215.77200340107
156,11885.193991474807
157,12186.627020128071
158,11848.424008348957
159,11757.362983189523
160,11923.902988201007
161,11892.571987118572
162,12292.320985579863
163,11996.176006505266
164,13177.35799239017
165,15314.499993110076
166,19486.29500111565
167,18311.181978788227
168,18771.975999698043
169,13968.779996503145
170,16292.282001813874
171,14871.601015329361
172,13737.448985921219
173,12747.472006594762
174,12174.252013210207
175,12019.72202397883
176,13590.999995358288
177,12535.500020021573
178,13134.440989233553
179,15126.826998312026
180,14995.82000542432
181,13986.774982186034
182,13678.29300579615
183,15770.03300189972
184,14218.12002081424
185,13143.387011950836
186,14333.2650186494
187,13833.289995091036
188,12902.578979264945
189,13054.500974249095
190,15935.461007757112
191,16489.930014358833
192,15902.579005341977
193,17045.595013769343
194,19610.090006608516
195,14307.44500248693
196,12977.956997929141
197,13572.736002970487
198,12457.606993848458
199,12651.432014536113
200,12912.887992570177
201,12392.561009619385
202,12196.852010674775
203,12488.526001106948
204,12625.227973330766
205,12583.48801638931
206,13402.654993114993
207,12807.988008717075
208,13044.416002230719
209,12971.705989912152
210,13035.833981120959
211,12746.096006594598
212,13872.603012714535
213,13794.842991046607
214,12977.268983377144
215,13238.560990430415
216,16042.136994656175
217,14686.5590068046
218,15910.057001747191
219,25875.89601171203
220,14162.298990413547
221,17565.43800001964
222,14611.250982852653
223,12843.650009017438
224,12581.4100028947
225,13038.002012763172
226,14384.44500672631
227,13206.119008827955
228,12278.28799164854
229,13414.332992397249
230,12068.267998984084
231,12568.569014547393
232,11888.067005202174
233,13824.673020280898
234,12009.624013444409
235,11766.131006879732
236,12067.006988218054
237,12024.397001368925
238,11867.482011439279
239,11944.93702496402
240,11944.11498727277
241,11775.769002269953
242,11759.146000258625
243,11737.000022549182
244,12804.024008801207
245,13165.047013899311
246,13407.218008069322
247,14816.538023296744
248,12100.955995265394
249,11956.56499476172
250,11752.377002267167
251,11750.592006137595
252,11793.598998337984
253,11968.480015639216
254,12656.039994908497
255,11976.526002399623
256,11792.353994678706
257,11983.003001660109
258,11920.58200831525
259,11685.268022119999
260,12117.68199573271
261,12948.760006111115
262,12383.960973238572
263,11881.432990776375
264,12598.3229954727
265,11999.749985989183
266,11852.183990413323
267,11810.577008873224
268,11881.255981279537
269,12024.449999444187
270,12211.321998620406
271,11882.902006618679
272,11672.733002342284
273,11798.875988461077
274,11892.220994923264
275,11736.539017874748
276,11667.90397837758
277,11765.487026423216
278,11771.557998145
279,11694.809014443308
280,11664.1029890161
281,11774.115002481267
282,11927.55700321868
283,12010.911974357441
284,11707.615980412811
285,11727.98901097849
286,11754.63100662455
287,11861.047998536378
288,11988.705984549597
289,11845.367000205442
290,11724.792013410479
291,11612.43999376893
292,11666.92900005728
293,11584.710999159142
294,11730.330006685108
295,11678.912007482722
296,11678.04200667888
