,Time
0,14506.781997624785
1,12242.45599587448
2,12258.155009476468
3,12078.602012479678
4,12084.767979104072
5,11800.606007454917
6,11806.790018454194
7,11726.34502290748
8,11794.019024819136
9,12044.637987855822
10,12502.350989961997
11,14188.150991685688
12,12336.313986452296
13,12066.881987266243
14,12049.66299701482
15,11954.21299780719
16,11788.796982727945
17,11942.60100601241
18,11901.182006113231
19,11852.617986733094
20,11921.37598991394
21,11857.418983709067
22,11894.349998328835
23,12095.073994714767
24,12062.467983923852
25,11925.782018806785
26,11890.7589931041
27,11873.942014062777
28,11692.628992022946
29,11670.189996948466
30,11702.253017574549
31,11800.906009739265
32,11673.726025037467
33,12150.013004429638
34,11809.719988377765
35,11808.262002887204
36,11907.8439893201
37,11718.204012140632
38,11850.775015773252
39,11831.820011138916
40,11923.259997274727
41,11813.07400111109
42,12900.749017717317
43,12921.902001835406
44,13044.865016127005
45,12942.647008458152
46,13363.934005610645
47,20958.428009180352
48,12932.962999911979
49,12221.35400166735
50,12168.282002676278
51,12090.453994460404
52,11851.94100253284
53,12477.070005843416
54,12106.936017517
55,11925.535014597699
56,12020.63201344572
57,11902.90501108393
58,11901.972990017384
59,11979.6360086184
60,11994.961998425424
61,11859.355989145115
62,11643.867008388042
63,11947.70899019204
64,11801.156011642888
65,11690.863000694662
66,11778.715997934341
67,11868.93999692984
68,11708.867008564994
69,11673.125001834705
70,11791.500000981614
71,11850.000999402255
72,12073.968013282865
73,11824.332003016025
74,11524.046974955127
75,11589.578003622591
76,12111.664982512593
77,11616.04400840588
78,11619.1619890742
79,11718.758003553376
80,11695.535009494051
81,11899.417004315183
82,12548.5289900098
83,13285.790977533907
84,13082.862016744912
85,13275.770004838705
86,11818.161001428962
87,20751.731004565954
88,13214.762002462521
89,12138.510996010154
90,12055.001017870381
91,12032.720987917855
92,13641.352008562535
93,13545.53402052261
94,12130.966002587229
95,24223.547981819138
96,12254.676985321566
97,11953.191016800702
98,11938.127980101854
99,11994.490982033312
100,11761.212983401492
101,11888.83202848956
102,11713.48599018529
103,12124.50599996373
104,11897.483986103907
105,11819.223989732563
106,11697.898007696494
107,11810.227006208152
